Year,Team,Conf,Seed,Wins,Losses,KenPom,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM,AdjO_rank,AdjD_rank,AdjT_rank,Luck_rank,SOS AdjEM_rank,OppO_rank,OppD_rank,NCSOS AdjEM_rank
2018,Arizona,P12,4,27,8,27,17.62,118.2,100.6,67.2,0.036,6.04,108.7,102.6,2.72,15,86,221,86,67,63,71,87
2018,Texas A&M,SEC,7,21,12,28,16.89,111.3,94.4,69.1,0.003,11.21,111.7,100.5,5.22,68,12,119,169,5,4,20,38
2018,Penn St.,B10,,22,13,29,16.86,112.3,95.5,67.6,-0.069,6.4,109.1,102.7,-6.24,57,19,207,328,61,53,72,323
2018,Creighton,BE,8,21,12,30,16.67,115.6,98.9,70.8,-0.028,9.37,111,101.6,-4.07,26,58,56,259,32,20,54,293
2018,Baylor,B12,,19,14,31,16.42,111,94.6,66.8,-0.065,10.34,111.4,101.1,-3.61,71,13,245,319,17,9,37,281
2018,Notre Dame,ACC,,21,14,32,16.4,115.4,99,65.4,-0.052,8.6,110,101.4,-1.43,30,61,312,299,42,36,48,196
2018,Florida St.,ACC,9,21,11,33,16.24,115.1,98.9,71.7,-0.028,7.9,108.9,101,-6.68,35,57,33,260,53,59,34,329
2018,Louisville,ACC,,21,13,34,16.09,112.2,96.1,69.8,-0.012,8.89,109.9,101,-2.34,58,29,91,208,39,39,36,233
2018,Virginia Tech,ACC,8,21,12,35,16.01,115.5,99.5,68.7,-0.018,8.05,109.5,101.4,-9.6,29,69,148,228,52,45,46,344
2018,Texas,B12,10,19,15,36,15.49,109.7,94.2,65.2,-0.03,12.01,111.7,99.7,2.27,91,10,316,263,2,5,4,96
2018,Kansas St.,B12,9,23,11,37,15.35,112,96.6,65.6,0.06,9.34,111.3,101.9,-6.3,60,34,305,52,33,12,58,324
2018,Miami FL,ACC,6,22,10,38,15.33,112.9,97.6,67,0.017,8.13,109.3,101.2,-3.58,54,47,231,129,46,47,43,280
2018,Middle Tennessee,CUSA,,25,7,39,15.28,111.3,96,66.6,-0.003,3.14,107.4,104.3,8.03,67,28,251,184,86,80,111,13
2018,Loyola Chicago,MVC,11,29,5,40,15.26,111.2,96,65.3,0.066,0.44,103.8,103.4,-5.56,70,27,314,35,133,215,85,315
2018,Arkansas,SEC,7,23,12,41,14.93,116.7,101.7,69.7,0.059,10.31,110.8,100.5,1.13,20,105,94,55,18,22,19,136
2018,Davidson,A10,12,21,12,42,14.84,117.2,102.4,64.5,-0.063,2.41,105.9,103.5,1.61,16,117,331,317,100,115,88,118
2018,Missouri,SEC,8,20,13,43,14.8,112,97.2,65.7,-0.025,9.71,110,100.3,1.1,59,42,296,250,26,37,13,139
2018,Maryland,B10,,19,13,44,14.74,114.1,99.4,66.3,-0.046,8.05,108.9,100.8,-4.08,43,68,266,289,51,58,28,294
2018,Rhode Island,A10,7,26,7,45,14.63,111.6,97,68.4,0.043,3.06,107.5,104.4,4.03,63,39,168,69,89,79,114,62
2018,North Carolina St.,ACC,9,21,12,46,14.4,116.4,102,71.4,-0.001,7.71,108.8,101.1,-9.53,22,108,39,181,55,61,38,342
2018,USC,P12,,24,11,47,14.33,114.7,100.4,67.7,-0.005,5.07,108.3,103.2,1.67,41,83,199,191,74,66,81,114
2018,Oklahoma,B12,10,18,14,48,14.27,114.8,100.6,75.6,-0.008,11.98,111.6,99.6,2.23,38,85,4,201,3,7,3,99
2018,San Diego St.,MWC,11,22,11,49,14.09,110.6,96.5,68.8,-0.032,3.63,107.5,103.9,-0.46,76,33,144,265,81,77,97,175
2018,Syracuse,ACC,11,22,13,50,14.07,107,92.9,63.1,0.023,8.96,111,102.1,0.03,138,6,344,119,38,18,61,164
2018,Alabama,SEC,9,20,15,51,14.03,109.2,95.2,68.8,0.011,11.06,110.8,99.7,2.96,97,18,143,143,9,23,6,85
2018,Arizona St.,P12,11,20,12,52,14.01,116.8,102.8,71.3,-0.083,5.53,107.6,102.1,1.33,18,125,42,340,69,75,60,128
2018,Western Kentucky,CUSA,,25,10,53,13.77,113.8,100.1,68.7,-0.005,2.63,106.4,103.8,3.9,47,80,147,193,98,104,92,67
2018,Marquette,BE,,20,13,54,13.56,118.5,105,69.2,0.026,10.04,111.2,101.1,-0.33,14,172,115,113,20,13,39,171
2018,Oklahoma St.,B12,,20,14,55,13.52,111.6,98.1,68.8,-0.001,9.68,111.2,101.5,-5.17,62,53,140,180,28,14,49,312
2018,UCLA,P12,11,21,12,56,13.37,115,101.7,70.4,-0.027,6.44,108.3,101.9,3.1,37,104,69,257,60,70,56,81
2018,Nebraska,B10,,22,11,57,13.16,110.7,97.5,67.4,0.055,6.92,108.4,101.5,-3.17,75,46,214,58,58,64,50,266
2018,New Mexico St.,WAC,12,28,6,58,13.04,108.1,95.1,68.5,0.027,-1.12,104.3,105.4,4.04,117,17,164,106,170,189,155,61
2018,Boise St.,MWC,,23,9,59,12.79,110,97.2,68.8,-0.006,2.31,106.7,104.4,-1.82,81,43,141,194,102,100,115,214
2018,Mississippi St.,SEC,,23,11,60,12.63,109.5,96.9,67.5,0.035,6.02,108.2,102.2,-10.41,93,37,210,91,68,71,65,345
2018,LSU,SEC,,18,14,61,12.58,115.3,102.7,68.6,-0.02,8.48,110.1,101.6,-2.78,31,123,158,232,44,35,53,249
2018,Buffalo,MAC,13,27,8,62,12.27,115.1,102.9,72.7,-0.008,-0.27,105.1,105.4,4.01,33,126,17,200,147,149,154,63
2018,Murray St.,OVC,12,26,6,63,12.25,113.1,100.8,67.2,-0,-3.35,103.1,106.5,-0.74,52,94,220,177,242,256,221,182
2018,Old Dominion,CUSA,,25,7,64,12,108.9,96.9,64.5,0.041,-1.23,104.5,105.7,-3.23,102,38,330,76,176,182,173,269
2018,Georgia,SEC,,18,15,65,11.93,107.8,95.9,64.4,0.01,10.57,111.4,100.8,0.87,122,25,334,145,14,10,24,143
2018,Providence,BE,10,21,14,66,11.88,108.9,97.1,67.1,0.074,10.51,111.7,101.2,-1.25,104,41,222,26,15,3,45,193
2018,Utah,P12,,20,11,67,11.41,111.4,100,65.7,0.021,5.22,108.3,103.1,-1.11,65,78,299,125,73,69,79,187
2018,St. Bonaventure,A10,11,26,8,68,11.29,111,99.7,69.4,0.078,3.04,107.3,104.2,1.35,73,72,102,22,91,86,110,127
2018,Louisiana Lafayette,SB,,27,7,69,11.1,112.8,101.7,70.6,0.033,-2.45,103.7,106.1,-0.55,55,106,59,95,215,225,195,177
2018,BYU,WCC,,24,11,70,10.92,108.8,97.9,67.9,0.006,1.2,106.9,105.7,-2.02,107,51,190,160,118,93,171,221
2018,Wisconsin,B10,,15,18,71,10.5,109.9,99.4,62.7,-0.068,9.87,111,101.1,0.08,82,67,347,325,25,19,40,160
2018,Indiana,B10,,16,15,72,10.31,109.5,99.2,66.6,-0.025,7.85,109.8,102,-2.51,92,66,250,253,54,42,59,240
2018,Vermont,AE,,27,8,73,10.21,113.9,103.7,64.1,-0.009,-2.83,102.8,105.6,4.68,46,143,338,204,229,271,164,49
2018,Oregon,P12,,23,12,74,10.21,110.9,100.7,67,0.014,3.07,107.7,104.6,-5.93,74,92,234,138,88,74,121,318
2018,Montana,BSky,14,26,8,75,10.14,108.9,98.7,68.1,-0,-2,104.2,106.2,2.09,105,56,183,176,195,195,196,102
2018,South Dakota St.,Sum,12,28,7,76,10.13,113.9,103.8,70.5,0.097,0.01,106,106,3.76,44,148,61,14,140,113,189,72
2018,South Carolina,SEC,,17,16,77,10.04,105.8,95.8,68.7,0.003,9.91,110.2,100.3,0.98,158,22,151,167,21,33,14,142
2018,St. John's,BE,,16,17,78,10.03,106.5,96.5,69.3,-0.016,11.05,111.7,100.6,3.17,141,32,107,221,10,6,21,79
2018,Fresno St.,MWC,,21,11,79,10.02,109.8,99.8,66.6,-0.057,0.95,106,105,-6.15,83,73,254,306,125,114,138,322
2018,Boston College,ACC,,19,16,80,9.98,113.1,103.1,70.1,0.004,8.39,109.3,100.9,-6.99,51,131,73,164,45,49,29,335
2018,South Dakota,Sum,,26,9,81,9.64,109.1,99.5,71,-0.048,-3.01,104.8,107.8,-1.63,100,70,51,294,235,170,292,208
2018,UNC Greensboro,SC,13,27,8,82,9.62,105.3,95.7,65.2,-0.024,-4.03,104.1,108.1,-3.11,169,21,317,245,262,201,311,264
2018,Belmont,OVC,,24,9,83,9.17,112.9,103.8,66.9,-0.004,-3.02,103.3,106.4,1.58,53,146,236,187,237,242,211,119
2018,SMU,Amer,,17,16,84,8.67,109.7,101,64.3,-0.102,2.6,105.6,103,-3.82,88,97,335,347,99,130,77,286
2018,Temple,Amer,,17,16,85,8.34,108.5,100.2,67.6,0.028,8.68,109.1,100.4,9.2,110,82,205,105,40,52,18,9
2018,Stanford,P12,,19,15,86,8.3,108.2,99.9,70.9,0.026,6.07,109.2,103.1,3.77,116,75,52,109,66,50,80,71
2018,Utah Valley,WAC,,23,10,87,8.21,110.6,102.4,68.2,0.009,-1.98,102.7,104.6,1.51,77,119,180,151,194,274,123,121
2018,Northwestern,B10,,15,17,88,8.18,109.2,101,63.9,-0.068,8.6,109,100.4,-1.84,99,96,339,326,43,54,17,215
2018,Vanderbilt,SEC,,12,20,89,8.11,115.5,107.4,65.8,-0.08,11.43,111.1,99.7,4.64,28,217,288,336,4,15,5,51
2018,Iowa,B10,,14,19,90,7.85,116.6,108.7,70.4,-0.09,8.1,109.3,101.2,-3.99,21,249,70,341,48,48,44,290
2018,Wake Forest,ACC,,11,20,91,7.84,111,103.2,69.5,-0.12,9.09,109.4,100.3,-1.15,72,132,101,350,35,46,15,189
2018,East Tennessee St.,SC,,25,9,92,7.78,105.6,97.8,67.6,-0,-3.75,104,107.7,-1.49,164,49,203,179,252,210,284,200
2018,Furman,SC,,23,10,93,7.75,109.3,101.5,68.6,-0.005,-4.02,103.5,107.5,-0.45,96,102,156,192,261,237,272,174
2018,Northern Kentucky,Horz,,22,10,94,7.61,107.5,99.9,68.6,-0.073,-4.22,102.7,106.9,2.18,127,76,153,333,269,273,247,100
2018,Northeastern,CAA,,23,10,95,7.39,108,100.6,67,0.03,-1.04,106.4,107.5,4.3,119,87,233,99,168,103,270,56
2018,Bucknell,Pat,14,25,10,96,7.35,109.7,102.3,71.4,0.006,-4.16,103.1,107.2,6.02,90,113,40,158,267,259,259,31
2018,Georgetown,BE,,15,15,97,7.04,109.8,102.7,70.5,-0.046,6.08,108.4,102.3,-17.91,85,124,64,288,65,65,67,351
2018,Georgia St.,SB,15,24,11,98,6.95,109,102,66.8,-0.015,-2.32,103.6,105.9,-2.97,101,109,244,217,210,229,184,259
2018,Oregon St.,P12,,16,16,99,6.9,108.5,101.6,65.5,-0.083,3.09,107.4,104.3,-7.12,112,103,306,339,87,83,112,336
2018,Marshall,CUSA,13,25,10,100,6.85,109.7,102.9,74.8,0.045,-0.5,105.3,105.8,-6.73,86,127,7,67,156,143,179,331
2018,DePaul,BE,,11,20,101,6.75,104.6,97.8,69.8,-0.103,9.68,111.3,101.7,-4.16,182,50,88,348,27,11,55,296
2018,Washington,P12,,21,12,102,6.71,105.7,99,69.8,0.09,4.3,108.1,103.8,-0.24,161,63,86,19,79,72,93,168
2018,Iowa St.,B12,,13,18,103,6.64,110.1,103.5,69,-0.009,10.95,110.8,99.8,-2.97,79,137,130,202,11,26,7,257
2018,Mississippi,SEC,,12,20,104,6.5,111.4,104.9,70,-0.053,9.88,109.9,100,0.84,66,169,77,300,24,40,11,144
2018,Illinois,B10,,14,18,105,6.49,109.7,103.2,69.9,-0.093,7.31,108.3,101,-2.96,89,133,82,343,57,68,35,256
2018,New Mexico,MWC,,19,15,106,6.45,113.5,107,71.3,-0.022,2.8,106.1,103.3,1.51,49,208,43,238,96,111,83,122
2018,UNLV,MWC,,20,13,107,6.3,111.5,105.2,72.4,-0.012,0.88,106.2,105.3,-5.1,64,174,21,209,128,109,150,309
2018,UAB,CUSA,,20,13,108,6.23,109.8,103.6,67.7,-0.047,-0.87,104.6,105.5,-6.71,84,139,201,292,165,178,159,330
2018,Tulsa,Amer,,19,12,109,6.14,108.5,102.3,67.3,0.029,0.97,105.9,104.9,-1.71,113,115,219,104,123,119,131,210
2018,UCF,Amer,,19,13,110,5.73,99.1,93.3,64.5,0.062,2.79,106.9,104.1,-2.2,280,7,333,46,97,96,101,230
2018,Northern Colorado,BSky,,22,12,111,5.72,107.1,101.4,71.3,-0.044,-1.43,105,106.4,1.52,134,100,45,285,179,162,214,120
2018,Stephen F. Austin,Slnd,14,28,7,112,5.54,104.7,99.1,71.2,0.031,-7.03,100.8,107.9,-2.13,180,65,48,98,319,330,294,222
2018,Toledo,MAC,,23,11,113,5.5,114.1,108.7,68.5,0.049,-1.6,104.2,105.8,-1.78,42,245,165,64,182,193,177,213
2018,College of Charleston,CAA,13,26,8,114,5.28,108.9,103.7,64.9,0.035,-3.83,105.1,108.9,-7.47,103,142,323,92,255,150,331,337
2018,Colorado,P12,,17,15,115,5.14,105,99.9,67.8,0.068,6.31,110.3,104,0.15,175,77,196,34,63,32,99,158
2018,Saint Joseph's,A10,,16,16,116,5.12,105.8,100.6,70.5,-0.052,0.91,105.6,104.7,2.05,159,88,62,297,127,133,124,106
2018,Wyoming,MWC,,20,13,117,4.94,105.8,100.8,73.5,0.068,3.54,107.4,103.9,2.41,160,93,12,33,83,82,98,93
2018,Minnesota,B10,,15,17,118,4.93,108.8,103.9,69.8,-0.02,6.86,108.9,102.1,-4.9,106,151,87,233,59,55,62,303
2018,Grand Canyon,WAC,,22,12,119,4.72,102.4,97.7,69,-0.066,-6.58,100.3,106.8,-11.1,221,48,122,320,311,336,243,346
2018,Georgia Tech,ACC,,13,19,120,4.72,103.7,98.9,66.1,-0.022,8.09,108.9,100.8,-5.65,199,60,276,239,49,57,27,316
2018,Missouri St.,MVC,,18,15,121,4.55,108.4,103.8,65.5,-0.046,0.97,104,103.1,-2.98,114,150,308,290,122,202,78,260
2018,UC Santa Barbara,BW,,23,9,122,4.39,111.6,107.2,66.7,0.034,-3.57,102.1,105.7,-0.48,61,212,247,93,248,294,172,176
2018,Northern Iowa,MVC,,16,16,123,4.22,103.1,98.9,62.7,-0.032,4.48,107,102.5,6.16,211,59,349,266,77,92,69,28
2018,San Diego,WCC,,19,13,124,4.2,104.6,100.4,66.9,-0.022,-0.11,104.9,105,-2.74,183,84,238,236,143,167,133,247
2018,Bradley,MVC,,20,13,125,3.75,104.4,100.7,65.8,0.042,1.04,104.9,103.8,-4.28,187,89,291,74,121,166,96,297
2018,Penn,Ivy,16,24,9,126,3.67,103.2,99.5,68.9,0.076,-3.97,103.9,107.9,-2.78,207,71,132,23,258,211,297,248
2018,Florida Gulf Coast,ASun,,23,12,127,3.56,107.7,104.2,71.6,-0.059,-6.74,102.6,109.4,-0.43,124,157,36,310,316,279,341,173
2018,Idaho,BSky,,22,9,128,3.41,109.2,105.8,65.6,0.039,-3.95,103.3,107.3,-2.9,98,184,300,79,257,244,264,253
2018,UT Arlington,SB,,21,13,129,3.34,105.7,102.3,72.8,0.009,-1.25,104.4,105.6,-1.19,162,114,15,152,177,185,169,192
2018,UC Davis,BW,,22,11,130,3.26,104.3,101.1,66.5,0.041,-0.86,104,104.8,4.26,188,98,260,75,164,208,129,58
2018,Canisius,MAAC,,21,12,131,3.08,107.4,104.3,68.9,-0.034,-4.63,102.6,107.2,-2.66,131,159,131,270,276,281,260,246
2018,Rutgers,B10,,15,19,132,2.9,99.3,96.4,66,-0.043,5.53,108.3,102.8,-14.19,274,30,281,284,70,67,73,348
2018,Eastern Michigan,MAC,,22,12,133,2.89,102.9,100.1,64.9,0.004,-2.3,105.8,108.1,-2.18,214,79,322,163,208,125,305,227
2018,Mercer,SC,,19,14,134,2.68,112.7,110,63.9,-0.057,-2.79,103.1,105.9,0.19,56,272,340,305,225,258,182,157
2018,Evansville,MVC,,17,15,135,2.63,99.4,96.7,65.7,0.015,1.34,105.5,104.2,-3.29,272,36,295,136,114,139,106,274
2018,Iona,MAAC,15,20,14,136,2.62,110.1,107.5,70.6,-0.008,-1.96,103.4,105.3,2.26,80,220,60,198,193,240,151,98
2018,Southern Illinois,MVC,,20,13,137,2.61,106.2,103.6,66.6,0.073,1.23,104.7,103.4,-3.89,149,140,253,28,116,176,86,289
2018,Eastern Washington,BSky,,20,15,138,2.53,107.4,104.9,66.6,-0.004,0.13,105.5,105.4,6.27,130,167,257,186,138,137,156,27
2018,Wright St.,Horz,14,25,10,139,2.52,100.5,98,68.3,0.074,-4.01,102.8,106.8,2.31,252,52,175,25,259,269,238,94
2018,Utah St.,MWC,,17,17,140,2.49,107.3,104.8,66.8,-0.014,2.81,106.9,104.1,-0.9,132,165,243,213,95,94,102,184
2018,Harvard,Ivy,,18,14,141,2.38,100.8,98.4,65.6,-0.008,-0.75,105.6,106.4,3.59,247,55,302,199,162,131,212,76
2018,VCU,A10,,18,15,142,2.35,106.3,103.9,70.9,0.015,0.75,105.5,104.8,1.3,146,153,53,134,130,136,127,130
2018,Indiana St.,MVC,,13,18,143,2.34,104.7,102.4,70,-0.097,3,105.2,102.2,1.94,179,120,80,346,93,146,66,110
2018,Jacksonville St.,OVC,,22,12,144,2.26,102.1,99.8,66.1,-0.014,-4.81,103.6,108.4,-9.11,231,74,278,215,280,230,317,340
2018,Rider,MAAC,,22,10,145,2.21,109.4,107.2,73.8,0.088,-2.63,103.3,105.9,0.41,95,210,8,20,219,245,185,152
2018,UC Irvine,BW,,18,17,146,2.19,100.3,98.1,67,-0.025,1.31,105.9,104.6,9.21,256,54,235,251,115,117,122,8
2018,Saint Louis,A10,,17,16,147,2.15,102.3,100.1,64.1,0.003,1.45,107.1,105.7,1.13,227,81,336,166,111,87,170,137
2018,Illinois St.,MVC,,18,15,148,2.11,105.7,103.5,68.9,0.116,4.87,106.3,101.4,6.73,163,138,134,6,75,107,47,23
2018,San Francisco,WCC,,19,15,149,1.93,102.6,100.7,66.8,0.053,0.69,107.1,106.4,-1.48,218,90,241,60,131,88,216,199
2018,Louisiana Tech,CUSA,,17,16,150,1.85,107,105.2,67.4,-0.067,-0.38,104.2,104.6,-3.2,136,175,216,324,152,192,120,267
2018,Albany,AE,,22,10,151,1.7,107.3,105.6,66.2,0.007,-6.33,101.7,108,-5,133,179,274,156,308,305,302,305
2018,Georgia Southern,SB,,21,12,152,1.65,106.1,104.4,68.9,0.015,-2.35,103.1,105.5,-1.37,154,161,136,135,211,255,158,195
2018,Valparaiso,MVC,,15,17,153,1.59,103.1,101.5,69.7,-0.053,1.61,105.2,103.6,-2.44,212,101,92,301,110,147,90,236
2018,Towson,CAA,,18,14,154,1.3,106.1,104.8,67.9,-0.07,-2.63,105.1,107.7,-2.14,150,166,189,330,218,151,285,225
2018,Winthrop,BSth,,19,12,155,1.13,106.4,105.2,71.6,-0.037,-5.11,102,107.1,2.46,145,177,34,275,286,302,252,91
2018,La Salle,A10,,13,19,156,1.12,105,103.9,69,-0.072,1.41,105.8,104.4,2.43,174,152,129,332,112,121,117,92
2018,Wofford,SC,,21,13,157,1,109.5,108.5,66.2,0.043,-2.04,104.1,106.2,2.29,94,238,273,70,198,196,198,95
2018,Hofstra,CAA,,19,12,158,1,111.3,110.3,68.9,0.062,-1.59,105.7,107.3,2.12,69,279,135,47,181,128,265,101
2018,Memphis,Amer,,21,13,159,0.95,107.8,106.8,66.6,0.135,0.76,104.9,104.2,-5.99,123,200,256,2,129,164,107,319
2018,Drake,MVC,,17,16,160,0.9,106.1,105.2,68.2,0.024,1.82,105.4,103.5,-0.31,153,176,178,117,107,142,87,170
2018,Central Michigan,MAC,,21,14,161,0.83,110.3,109.4,67.5,-0.022,-3.04,103.7,106.7,-9.23,78,262,212,235,238,227,233,341
2018,Cal St. Fullerton,BW,15,20,12,162,0.8,104.1,103.3,69.6,0.097,-0.86,104,104.9,3.34,190,135,98,15,163,204,132,78
2018,Weber St.,BSky,,20,11,163,0.74,106.8,106.1,67.6,0.037,-2.91,104,107,0.08,139,186,206,84,232,203,250,162
2018,UTSA,CUSA,,20,14,164,0.7,105.5,104.8,71.8,0.049,-0.45,104.3,104.7,1.49,167,164,28,65,153,190,125,123
2018,Lipscomb,ASun,15,23,10,165,0.53,103.5,102.9,74.9,0.112,-4.08,103.5,107.6,6.12,203,129,5,7,265,233,277,29
2018,Fort Wayne,Sum,,18,15,166,0.43,107.9,107.4,72.6,-0.072,-2.4,104.7,107.1,-2.19,121,216,18,331,214,175,253,229
2018,Portland St.,BSky,,20,13,167,0.37,108.3,108,74.8,0.036,-1.01,105,106,3.6,115,229,6,88,166,159,190,75
2018,UMBC,AE,16,25,10,168,0.36,104.4,104.1,68.3,0.14,-4.85,102.6,107.5,-3.41,186,155,172,1,281,278,273,276
2018,Radford,BSth,16,23,13,169,0.27,103.2,102.9,63,0.063,-3.61,103.2,106.8,3.81,209,128,345,42,250,249,242,70
2018,Dayton,A10,,14,17,170,0.18,108.6,108.5,66.3,-0.004,1.68,105.9,104.2,1.76,108,237,269,188,109,118,108,113
2018,William & Mary,CAA,,19,12,171,0.15,115.5,115.4,70,0.098,-0.52,105.8,106.3,3.81,27,335,78,12,157,124,203,69
2018,Ball St.,MAC,,19,13,172,0.14,103.6,103.4,69.9,0.06,-1.7,105,106.7,-1.32,201,136,83,54,187,160,232,194
2018,Pacific,WCC,,14,18,173,0.12,107,106.9,66.3,-0.016,1.96,106.3,104.4,1.96,137,203,267,219,103,106,113,109
2018,Tulane,Amer,,14,17,174,0.08,107.1,107,69,-0.018,0.96,104.9,104,-6.13,135,206,124,224,124,163,100,321
2018,Connecticut,Amer,,14,18,175,-0.38,105.1,105.5,67,0.075,6.11,108,101.9,4.99,172,178,232,24,64,73,57,41
2018,North Texas,CUSA,,16,17,176,-0.39,103.9,104.3,66.9,-0.036,-0.19,104,104.2,0.74,194,158,240,272,146,209,104,148
2018,Troy,SB,,16,17,177,-0.43,106.3,106.7,68.3,-0.065,-1.07,103.9,105,0.02,148,198,174,318,169,212,134,165
2018,Liberty,BSth,,21,14,178,-0.44,104.5,104.9,63.1,-0.061,-6.32,102.1,108.4,-5.05,184,171,343,312,307,296,316,306
2018,North Dakota St.,Sum,,15,17,179,-0.47,105.2,105.6,66.5,-0.078,-0.03,106.5,106.5,1.62,171,181,262,335,141,102,222,117
2018,Oakland,Horz,,19,14,180,-0.55,107.4,107.9,70.3,0.011,-4.58,102.7,107.2,1.49,129,228,72,144,275,275,262,124
2018,Wagner,NEC,,23,10,181,-0.59,103.2,103.8,67.6,0.07,-8.19,101.4,109.6,0.08,206,149,204,29,334,315,343,161
2018,Richmond,A10,,12,20,182,-0.73,107.6,108.3,67.9,-0.022,2.95,106.8,103.8,5.54,126,235,188,237,94,98,95,34
2018,Monmouth,MAAC,,11,20,183,-1.2,103.7,104.9,70,-0.112,-0.67,105.1,105.7,5.25,196,168,79,349,160,153,175,36
2018,UNC Asheville,BSth,,21,13,184,-1.6,106,107.6,69.4,0.095,-2.89,103.7,106.6,6.09,155,221,106,17,231,224,227,30
2018,Nicholls St.,Slnd,,21,11,185,-1.65,103.4,105.1,73.5,0.037,-5.57,102.2,107.8,4.17,204,173,13,82,296,289,287,59
2018,Washington St.,P12,,12,19,186,-1.77,108.5,110.3,68.3,0.004,4.46,107.3,102.9,-1.5,111,280,177,162,78,84,74,201
2018,Austin Peay,OVC,,19,14,187,-1.83,105.2,107,69,0.068,-2.39,103.5,105.9,4.42,170,209,128,31,213,235,181,54
2018,Western Michigan,MAC,,17,15,188,-1.84,106.5,108.3,67.8,0.01,-1.62,104.7,106.3,-2.47,143,234,194,147,184,173,205,239
