Year,Team,Conf,Seed,Wins,Losses,KenPom,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM,AdjO_rank,AdjD_rank,AdjT_rank,Luck_rank,SOS AdjEM_rank,OppO_rank,OppD_rank,NCSOS AdjEM_rank
2018,Oklahoma,B12,10,18,14,50,14.19,114.8,100.6,75.5,-0.008,11.75,111.6,99.8,2.12,38,85,4,199,3,8,5,96
2018,San Diego St.,MWC,11,22,11,51,14.15,110.7,96.6,68.8,-0.032,3.55,107.5,104,-0.71,77,30,142,265,84,80,96,176
2018,USC,P12,,24,12,52,14.15,114.8,100.7,67.7,-0.017,5.24,108.5,103.3,1.44,40,86,199,222,74,68,82,120
2018,Rhode Island,A10,7,26,8,53,13.92,111.3,97.4,68.3,0.063,3.5,107.8,104.3,3.85,70,45,173,44,87,75,107,64
2018,UCLA,P12,11,21,12,54,13.58,115.2,101.6,70.3,-0.027,6.51,108.4,101.9,2.92,32,103,69,257,63,70,60,82
2018,Alabama,SEC,9,20,16,55,13.47,108.9,95.4,68.7,0.017,11.28,111.1,99.9,2.59,105,20,150,130,6,15,7,85
2018,Utah,P12,,22,11,56,13.38,112.2,98.8,65.6,0.024,5.73,109,103.3,-1.19,58,57,299,114,69,59,81,186
2018,Nebraska,B10,,22,11,57,13.36,110.8,97.4,67.4,0.055,6.99,108.6,101.6,-3.14,76,44,216,59,59,67,52,260
2018,Marquette,BE,,21,14,58,13.35,119.3,106,69.5,0.02,9.75,111,101.2,-0.66,12,186,100,123,28,21,42,175
2018,Oklahoma St.,B12,,21,15,59,12.99,111.8,98.8,68.9,-0.001,9.32,110.9,101.6,-5.3,62,58,135,182,35,23,53,311
2018,Boise St.,MWC,,23,9,60,12.97,110.1,97.1,68.8,-0.006,2.32,106.8,104.5,-1.85,82,42,141,194,101,95,115,211
2018,New Mexico St.,WAC,12,28,6,61,12.95,108.1,95.2,68.5,0.027,-1.34,104.3,105.6,3.76,116,15,165,105,176,191,158,67
2018,Murray St.,OVC,12,26,6,62,12.16,113.1,100.9,67.2,-0,-3.56,103.1,106.7,-1.01,54,92,221,178,245,259,222,185
2018,Old Dominion,CUSA,,25,7,63,12.15,109,96.8,64.5,0.041,-1.24,104.6,105.9,-3.4,102,35,330,77,171,178,173,270
2018,Providence,BE,10,21,14,64,11.89,109,97.1,67.1,0.074,10.37,111.8,101.4,-1.38,103,40,226,27,15,4,46,193
2018,LSU,SEC,,18,15,65,11.74,115.1,103.4,68.7,-0.018,8.74,110.3,101.5,-2.83,33,135,147,225,43,33,50,246
2018,Georgia,SEC,,18,15,66,11.73,107.8,96.1,64.4,0.01,10.21,111.2,101,0.58,122,27,334,146,18,13,35,148
2018,Buffalo,MAC,13,27,9,67,11.51,115,103.4,72.7,0.006,-0.05,105.3,105.4,3.89,36,136,17,159,140,145,148,63
2018,St. Bonaventure,A10,11,26,8,68,11.19,111,99.8,69.4,0.078,2.8,107.2,104.4,1.18,74,74,105,22,95,87,110,129
2018,Louisiana Lafayette,SB,,27,7,69,11.17,112.9,101.8,70.6,0.033,-2.53,103.7,106.3,-0.52,55,105,59,95,212,221,196,171
2018,Wisconsin,B10,,15,18,70,10.5,109.9,99.4,62.7,-0.068,9.75,111.1,101.3,0,84,67,347,325,27,18,44,158
2018,BYU,WCC,,24,11,71,10.44,108.6,98.2,67.9,0.006,0.69,106.7,106,-2.01,109,53,190,163,128,101,181,218
2018,Montana,BSky,14,26,8,72,10.4,109,98.7,68,-0,-1.92,104.3,106.2,2.09,100,56,184,177,184,192,192,98
2018,Oregon,P12,,23,13,73,10.3,111.4,101.1,67.3,0.004,3.59,108.2,104.6,-6.11,69,97,217,165,83,73,117,318
2018,Indiana,B10,,16,15,74,10.28,109.5,99.3,66.6,-0.025,7.7,109.8,102.1,-2.74,93,65,251,252,55,45,64,243
2018,Boston College,ACC,,19,16,75,10.23,113.4,103.1,70.1,0.004,8.54,109.3,100.8,-7.14,51,127,73,167,47,52,27,335
2018,South Dakota St.,Sum,12,28,7,76,10.19,114,103.8,70.5,0.097,-0.06,106.1,106.1,3.65,47,150,62,13,141,113,190,68
2018,Vermont,AE,,27,8,77,10.17,114,103.8,64.1,-0.009,-2.98,102.7,105.7,4.52,48,149,339,203,231,274,162,49
2018,Fresno St.,MWC,,21,11,78,10.12,109.9,99.8,66.6,-0.057,0.92,106.1,105.1,-6.24,83,75,253,306,123,114,136,321
2018,St. John's,BE,,16,17,79,10.05,106.5,96.5,69.4,-0.016,10.92,111.7,100.8,3.1,142,29,110,221,11,5,25,78
2018,South Carolina,SEC,,17,16,80,10.02,105.8,95.8,68.7,0.003,9.77,110.2,100.5,0.94,160,25,152,170,25,34,18,140
2018,South Dakota,Sum,,26,9,81,9.83,109.2,99.4,70.9,-0.048,-2.96,104.9,107.9,-1.61,98,68,51,293,230,166,288,198
2018,UNC Greensboro,SC,13,27,8,82,9.33,105.2,95.8,65.2,-0.024,-4.41,104,108.4,-3.15,173,26,317,244,271,207,313,261
2018,Belmont,OVC,,24,9,83,9.13,112.9,103.8,66.9,-0.004,-3.21,103.4,106.6,1.46,56,146,239,185,238,238,215,116
2018,SMU,Amer,,17,16,84,8.63,109.7,101.1,64.3,-0.102,2.46,105.6,103.2,-3.79,89,98,336,347,99,129,80,285
2018,Stanford,P12,,19,16,85,8.45,108,99.5,70.9,0.016,6.4,109.4,103,3.57,118,71,53,133,64,49,77,72
2018,Northwestern,B10,,15,17,86,8.34,109.3,101,63.9,-0.068,8.63,109.1,100.5,-1.92,97,94,340,326,45,55,19,215
2018,Temple,Amer,,17,16,87,8.3,108.6,100.3,67.6,0.028,8.49,109.1,100.6,9.05,112,80,205,104,48,57,22,9
2018,Vanderbilt,SEC,,12,20,88,8.04,115.6,107.5,65.8,-0.08,11.22,111.1,99.9,4.37,28,216,289,336,7,17,8,53
2018,Wake Forest,ACC,,11,20,89,8.02,111.2,103.2,69.5,-0.12,9.15,109.5,100.4,-1.25,72,128,102,350,40,48,14,190
2018,Iowa,B10,,14,19,90,7.97,116.7,108.7,70.3,-0.09,8.09,109.4,101.3,-4.06,19,244,71,341,51,50,43,290
2018,Utah Valley,WAC,,23,11,91,7.85,111.1,103.2,68.1,-0.006,-1.83,102.7,104.5,1.4,73,129,182,192,182,273,116,122
2018,Northern Kentucky,Horz,,22,10,92,7.63,107.6,99.9,68.6,-0.073,-4.31,102.7,107,1.97,127,77,158,332,264,275,245,103
2018,East Tennessee St.,SC,,25,9,93,7.51,105.5,98,67.6,-0,-4.14,103.8,107.9,-1.62,165,52,202,179,258,214,292,199
2018,Furman,SC,,23,10,94,7.48,109.2,101.7,68.6,-0.005,-4.42,103.4,107.8,-0.61,99,104,156,190,272,239,280,172
2018,Northeastern,CAA,,23,10,95,7.33,108,100.7,67,0.03,-1.23,106.4,107.6,4.11,117,87,235,98,170,106,273,59
2018,Bucknell,Pat,14,25,10,96,7.27,109.7,102.4,71.4,0.006,-4.35,103,107.4,5.78,91,116,40,161,265,261,262,30
2018,Washington,P12,,21,13,97,7.16,106.8,99.7,69.8,0.075,4.85,108.6,103.7,-0.41,140,73,89,24,77,66,91,169
2018,Georgetown,BE,,15,15,98,7.14,109.8,102.7,70.5,-0.046,6.05,108.5,102.4,-17.83,86,119,65,285,67,69,70,351
2018,Oregon St.,P12,,16,16,99,7.05,108.5,101.4,65.5,-0.083,3.11,107.6,104.5,-7.3,114,102,306,339,91,78,112,336
2018,Georgia St.,SB,15,24,11,100,6.97,109,102.1,66.8,-0.015,-2.42,103.6,106.1,-3.04,101,109,246,218,202,229,184,254
2018,DePaul,BE,,11,20,101,6.71,104.5,97.8,69.8,-0.103,9.51,111.4,101.9,-4.36,186,50,88,348,31,10,59,296
2018,Iowa St.,B12,,13,18,102,6.61,110.2,103.6,68.9,-0.009,10.79,110.7,99.9,-3.08,80,141,130,201,13,27,9,256
2018,New Mexico,MWC,,19,15,103,6.56,113.6,107,71.3,-0.022,2.77,106.2,103.4,1.46,50,205,42,237,96,110,85,117
2018,Mississippi,SEC,,12,20,104,6.54,111.5,104.9,70,-0.053,9.78,109.9,100.2,1.02,68,166,76,299,24,41,12,137
2018,Northern Colorado,BSky,,24,12,105,6.54,107.7,101.1,71.7,-0.032,-1.24,105,106.2,1.46,125,99,33,267,172,159,195,119
2018,Marshall,CUSA,13,25,11,106,6.53,109.6,103.1,74.7,0.06,0.09,105.8,105.7,-6.98,92,126,6,54,138,118,164,333
2018,Illinois,B10,,14,18,107,6.51,109.8,103.3,69.9,-0.093,7.2,108.3,101.1,-3.16,87,130,82,343,57,72,37,263
2018,UNLV,MWC,,20,13,108,6.5,111.6,105.1,72.3,-0.012,0.94,106.3,105.3,-4.96,65,174,22,209,122,108,143,302
2018,UAB,CUSA,,20,13,109,6.33,109.8,103.5,67.7,-0.047,-0.9,104.8,105.7,-6.93,85,138,200,291,160,173,160,331
2018,Tulsa,Amer,,19,12,110,6.02,108.5,102.5,67.3,0.029,0.72,105.8,105,-1.98,113,117,220,103,125,124,129,216
2018,Stephen F. Austin,Slnd,14,28,7,111,5.7,104.8,99.1,71.1,0.031,-7.01,100.9,107.9,-2.11,181,63,49,97,320,330,289,220
2018,UCF,Amer,,19,13,112,5.62,99.1,93.5,64.4,0.062,2.55,106.8,104.2,-2.46,281,8,333,49,98,99,106,234
2018,Colorado,P12,,17,15,113,5.33,105.2,99.8,67.8,0.068,6.36,110.4,104,-0.05,171,76,196,37,65,31,98,159
2018,Toledo,MAC,,23,11,114,5.26,114.1,108.8,68.4,0.049,-1.97,104.1,106.1,-1.91,45,248,166,64,186,198,185,214
2018,College of Charleston,CAA,13,26,8,115,5.19,109,103.8,64.9,0.035,-3.99,105.1,109.1,-7.5,104,147,323,91,255,152,332,337
2018,Wyoming,MWC,,20,13,116,5.04,105.9,100.8,73.5,0.068,3.52,107.5,104,2.38,159,91,13,36,85,81,97,89
2018,Saint Joseph's,A10,,16,16,117,5.03,105.8,100.7,70.5,-0.052,0.7,105.5,104.9,1.95,161,88,60,296,127,136,123,105
2018,Minnesota,B10,,15,17,118,4.93,108.9,104,69.8,-0.02,6.74,109,102.2,-5.07,106,154,85,233,60,60,65,304
2018,Georgia Tech,ACC,,13,19,119,4.91,103.8,98.9,66.1,-0.022,8.16,109,100.9,-5.56,196,60,278,238,49,58,28,315
2018,Missouri St.,MVC,,18,15,120,4.85,108.6,103.7,65.5,-0.046,1.12,104.2,103.1,-3,111,144,307,287,121,194,79,252
2018,Grand Canyon,WAC,,22,12,121,4.56,102.3,97.8,69,-0.066,-6.86,100.2,107.1,-11.32,225,49,125,320,316,336,250,346
2018,Northern Iowa,MVC,,16,16,122,4.54,103.4,98.9,62.7,-0.032,4.65,107.1,102.4,5.99,205,59,349,266,78,91,69,28
2018,UC Santa Barbara,BW,,23,9,123,4.34,111.7,107.3,66.7,0.034,-3.75,102.1,105.9,-0.73,64,212,250,92,251,296,172,177
2018,Bradley,MVC,,20,13,124,4.03,104.6,100.6,65.8,0.042,1.15,105,103.8,-4.5,184,84,291,75,118,158,94,297
2018,Penn,Ivy,16,24,9,125,3.62,103.3,99.6,68.9,0.076,-4.17,103.9,108.1,-2.99,209,72,132,23,260,211,299,251
2018,Idaho,BSky,,22,9,126,3.58,109.4,105.8,65.6,0.039,-3.9,103.4,107.3,-2.95,94,184,303,80,252,237,259,249
2018,Florida Gulf Coast,ASun,,23,12,127,3.47,107.7,104.2,71.6,-0.059,-6.91,102.6,109.5,-0.63,123,158,35,313,318,278,341,174
2018,UT Arlington,SB,,21,13,128,3.38,105.7,102.4,72.8,0.009,-1.33,104.4,105.7,-1.2,162,114,15,152,175,184,166,188
2018,UC Davis,BW,,22,11,129,3.35,104.4,101,66.5,0.041,-0.92,104,105,4.28,187,96,260,76,162,205,127,55
2018,San Diego,WCC,,20,14,130,3.1,103.9,100.8,66.9,-0.014,-0.64,104.8,105.4,-2.62,193,90,240,215,152,175,150,240
2018,Canisius,MAAC,,21,12,131,3.02,107.4,104.4,68.9,-0.034,-4.81,102.6,107.4,-2.86,133,159,131,271,281,280,264,247
2018,Evansville,MVC,,17,15,132,2.91,99.6,96.7,65.7,0.015,1.46,105.7,104.2,-3.45,266,32,295,138,110,127,104,273
2018,Rutgers,B10,,15,19,133,2.9,99.4,96.5,66,-0.043,5.44,108.3,102.9,-14.32,273,28,281,283,71,71,75,348
2018,Southern Illinois,MVC,,20,13,134,2.88,106.4,103.5,66.6,0.073,1.36,104.8,103.5,-4,145,139,252,29,112,169,86,288
2018,Eastern Washington,BSky,,20,15,135,2.73,107.6,104.8,66.6,-0.004,0.2,105.6,105.4,6.36,128,164,256,184,136,131,151,26
2018,Indiana St.,MVC,,13,18,136,2.66,104.9,102.3,69.9,-0.097,3.19,105.4,102.2,2.01,177,111,81,346,89,143,66,100
2018,Wright St.,Horz,14,25,10,137,2.63,100.6,98,68.3,0.074,-4.05,102.8,106.9,2.31,251,51,175,26,256,269,236,92
2018,Utah St.,MWC,,17,17,138,2.62,107.5,104.9,66.8,-0.014,2.83,106.9,104.1,-0.87,132,165,244,213,94,93,101,182
2018,Iona,MAAC,15,20,14,139,2.6,110.2,107.6,70.6,-0.008,-2.13,103.4,105.5,2.11,81,219,58,197,195,242,153,97
2018,Illinois St.,MVC,,18,15,140,2.43,105.9,103.4,68.9,0.116,5.01,106.4,101.4,6.58,158,137,136,6,76,105,48,22
2018,Jacksonville St.,OVC,,23,13,141,2.31,102.5,100.2,66.2,-0.005,-4.44,103.8,108.3,-9.29,218,78,271,191,273,212,311,341
2018,Eastern Michigan,MAC,,22,13,142,2.28,102.5,100.3,65.1,-0.006,-2.48,105.6,108.1,-2.28,219,81,319,193,209,130,303,224
2018,Harvard,Ivy,,18,14,143,2.27,100.8,98.5,65.6,-0.008,-0.98,105.6,106.6,3.28,248,55,302,198,163,132,216,77
2018,VCU,A10,,18,15,144,2.26,106.3,104,70.9,0.015,0.52,105.5,105,1.2,149,155,52,136,130,140,128,128
2018,Rider,MAAC,,22,10,145,2.2,109.4,107.2,73.8,0.088,-2.79,103.3,106.1,0.26,95,209,8,19,222,245,189,153
2018,UC Irvine,BW,,18,17,146,2.17,100.4,98.2,67,-0.025,1.16,105.9,104.7,9.06,255,54,237,250,117,116,122,8
2018,Saint Louis,A10,,17,16,147,2.07,102.3,100.2,64.1,0.003,1.24,107.1,105.8,1.02,226,79,337,169,115,90,171,138
2018,Louisiana Tech,CUSA,,17,16,148,1.99,107.1,105.1,67.3,-0.067,-0.36,104.3,104.7,-3.3,137,175,218,324,146,189,121,267
2018,Valparaiso,MVC,,15,17,149,1.82,103.2,101.4,69.7,-0.053,1.7,105.3,103.6,-2.67,210,101,90,300,108,146,89,241
2018,North Texas,CUSA,,18,17,150,1.73,105.4,103.7,67.5,-0.052,-0.57,104,104.5,0.61,167,143,211,298,151,209,114,146
2018,Georgia Southern,SB,,21,12,151,1.66,106.2,104.5,68.9,0.015,-2.46,103.1,105.6,-1.49,154,161,134,137,206,256,156,195
2018,Albany,AE,,22,10,152,1.66,107.3,105.7,66.2,0.007,-6.5,101.6,108.1,-5.21,134,181,272,158,309,307,304,308
2018,San Francisco,WCC,,21,15,153,1.52,102.5,100.9,66.8,0.072,-0.14,106.8,106.9,-1.64,222,93,243,31,143,98,240,202
2018,Mercer,SC,,19,15,154,1.33,112,110.6,64.3,-0.047,-2.75,103.2,105.9,0.01,61,283,335,288,217,253,177,156
2018,Towson,CAA,,18,14,155,1.28,106.2,104.9,67.9,-0.07,-2.79,105,107.8,-2.24,151,168,188,329,221,153,285,223
2018,Winthrop,BSth,,19,12,156,1.18,106.5,105.3,71.6,-0.037,-5.15,102,107.1,2.21,144,176,34,274,287,300,252,93
2018,Drake,MVC,,17,17,157,1.14,106.2,105,68.4,0.016,2.29,105.7,103.4,-0.35,153,171,168,134,102,128,84,167
2018,La Salle,A10,,13,19,158,1,105,104,68.9,-0.072,1.14,105.8,104.6,2.21,176,156,129,331,119,123,118,94
2018,Hofstra,CAA,,19,12,159,0.96,111.3,110.4,68.9,0.062,-1.77,105.7,107.4,1.96,71,280,137,50,181,126,266,104
2018,Weber St.,BSky,,20,11,160,0.9,106.9,106,67.6,0.037,-2.88,104.1,107,-0.14,138,187,207,87,225,195,246,163
2018,Memphis,Amer,,21,13,161,0.78,107.7,106.9,66.6,0.135,0.45,104.9,104.5,-6.36,124,201,255,1,131,164,111,323
2018,Cal St. Fullerton,BW,15,20,12,162,0.68,104,103.3,69.6,0.097,-1.1,104.1,105.1,2.87,190,132,98,14,165,204,137,83
2018,Wofford,SC,,21,13,163,0.68,109.4,108.7,66.1,0.043,-2.47,104,106.4,2.19,96,242,273,69,208,206,205,95
2018,Portland St.,BSky,,20,14,164,0.61,108.1,107.5,74.6,0.022,-0.74,105.1,105.9,3.41,115,217,7,115,156,149,174,76
2018,Fort Wayne,Sum,,18,15,165,0.48,107.9,107.4,72.6,-0.072,-2.49,104.7,107.2,-2.28,121,215,19,330,210,176,255,225
2018,UMBC,AE,16,25,11,166,0.46,103.4,102.9,68.4,0.125,-4.38,102.9,107.3,-3.55,206,123,170,2,268,266,260,276
2018,Lipscomb,ASun,15,23,10,167,0.43,103.5,103,74.9,0.112,-4.26,103.5,107.7,5.88,202,125,5,7,263,236,278,29
2018,Radford,BSth,16,23,13,168,0.36,103.3,102.9,63,0.063,-3.66,103.3,106.9,3.63,208,124,344,45,248,248,239,69
2018,Central Michigan,MAC,,21,15,169,0.17,110.3,110.1,67.6,-0.022,-3.08,103.7,106.8,-9.23,79,273,203,234,234,226,229,340
2018,William & Mary,CAA,,19,12,170,0.1,115.6,115.5,70,0.098,-0.71,105.8,106.5,3.63,27,335,78,11,155,125,206,70
2018,Liberty,BSth,,22,14,171,0.09,105.2,105.1,63.2,-0.057,-6.43,102.2,108.6,-5.36,172,173,343,305,307,293,321,312
2018,Tulane,Amer,,14,17,172,0.04,107.1,107.1,69,-0.018,0.79,104.9,104.1,-6.21,136,207,126,224,124,167,100,320
2018,Dayton,A10,,14,17,173,0.02,108.6,108.6,66.3,-0.004,1.39,105.8,104.4,1.46,110,238,268,187,111,121,109,118
2018,UTSA,CUSA,,20,15,174,-0.1,104.9,105,71.8,0.038,-1.01,104.1,105.1,1.37,178,169,28,82,164,196,134,123
2018,Ball St.,MAC,,19,13,175,-0.1,103.5,103.6,69.9,0.06,-2.07,104.9,107,-1.44,201,142,83,55,194,165,244,194
2018,Pacific,WCC,,14,18,176,-0.29,106.9,107.2,66.3,-0.016,1.46,106.1,104.7,1.93,139,208,267,220,109,111,120,107
2018,North Dakota St.,Sum,,15,17,177,-0.35,105.3,105.6,66.5,-0.078,-0.03,106.5,106.6,1.7,169,178,262,334,139,104,213,111
2018,Troy,SB,,16,17,178,-0.41,106.3,106.8,68.3,-0.065,-1.18,103.9,105.1,-0.09,148,198,176,319,168,210,132,161
2018,Connecticut,Amer,,14,18,179,-0.47,105.2,105.6,67,0.075,5.89,107.9,102,4.83,174,179,234,25,68,74,61,41
2018,Oakland,Horz,,19,14,180,-0.51,107.5,108,70.3,0.011,-4.67,102.7,107.3,1.25,131,229,72,145,277,277,261,127
2018,Wagner,NEC,,23,10,181,-0.65,103.2,103.9,67.6,0.07,-8.38,101.4,109.8,-0.1,211,152,201,33,334,314,343,162
2018,Richmond,A10,,12,20,182,-0.81,107.6,108.4,67.9,-0.022,2.75,106.8,104,5.45,126,234,189,236,97,100,99,34
2018,Monmouth,MAAC,,11,20,183,-1.24,103.7,105,70,-0.112,-0.85,105,105.9,5.08,198,170,79,349,159,156,175,37
2018,Nicholls St.,Slnd,,21,11,184,-1.48,103.6,105.1,73.5,0.037,-5.57,102.2,107.8,4.18,200,172,12,85,293,290,282,57
2018,UNC Asheville,BSth,,21,13,185,-1.58,106,107.6,69.4,0.095,-2.99,103.7,106.7,5.68,156,222,109,16,232,219,227,32
2018,Washington St.,P12,,12,19,186,-1.6,108.6,110.2,68.2,0.004,4.51,107.4,102.9,-1.71,108,277,178,166,79,83,76,206
2018,Western Michigan,MAC,,17,15,187,-2.07,106.4,108.4,67.8,0.01,-1.99,104.6,106.6,-2.58,146,235,193,148,188,179,214,239
2018,Austin Peay,OVC,,19,15,188,-2.14,105.1,107.3,69.2,0.052,-2.76,103.3,106.1,4.38,175,211,115,60,218,244,188,52
