Year,Team,Conf,Seed,Wins,Losses,KenPom,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM,AdjO_rank,AdjD_rank,AdjT_rank,Luck_rank,SOS AdjEM_rank,OppO_rank,OppD_rank,NCSOS AdjEM_rank
2018,Alabama,SEC,9,20,16,55,13.46,108.9,95.5,68.7,0.017,11.3,111.2,99.9,2.64,106,20,149,130,5,15,6,85
2018,Nebraska,B10,,22,11,56,13.45,110.8,97.3,67.4,0.055,7.1,108.6,101.5,-3.12,76,43,216,59,59,66,51,260
2018,Utah,P12,,22,11,57,13.44,112.2,98.8,65.6,0.024,5.81,109,103.2,-1.12,58,57,299,115,69,58,81,185
2018,Marquette,BE,,21,14,58,13.37,119.3,106,69.5,0.02,9.8,111,101.2,-0.57,14,185,99,123,24,20,41,174
2018,New Mexico St.,WAC,12,28,6,59,12.98,108.2,95.2,68.5,0.027,-1.28,104.3,105.6,3.83,116,17,164,106,175,192,156,65
2018,Oklahoma St.,B12,,21,15,60,12.96,111.8,98.8,68.9,-0.001,9.32,111,101.7,-5.3,62,58,133,183,30,23,53,311
2018,Boise St.,MWC,,23,9,61,12.94,110.1,97.2,68.8,-0.006,2.34,106.9,104.5,-1.87,82,40,141,194,101,97,115,212
2018,Murray St.,OVC,12,26,6,62,12.16,113.1,100.9,67.2,-0,-3.53,103.1,106.7,-1.04,53,94,221,179,246,257,224,184
2018,Old Dominion,CUSA,,25,7,63,12.13,109,96.8,64.5,0.041,-1.23,104.6,105.9,-3.4,102,34,330,77,173,178,174,271
2018,Providence,BE,10,21,14,64,11.88,109,97.1,67.1,0.074,10.39,111.8,101.4,-1.35,103,39,223,28,14,4,46,193
2018,Georgia,SEC,,18,15,65,11.74,107.8,96.1,64.4,0.01,10.25,111.3,101,0.65,122,27,334,146,15,11,32,147
2018,LSU,SEC,,18,15,66,11.73,115.1,103.4,68.7,-0.018,8.76,110.3,101.5,-2.81,34,135,148,225,41,32,50,246
2018,Buffalo,MAC,13,27,9,67,11.58,115,103.4,72.7,0.006,0.06,105.4,105.3,3.9,37,136,16,160,139,144,148,62
2018,St. Bonaventure,A10,11,26,8,68,11.17,111,99.8,69.4,0.078,2.82,107.2,104.4,1.2,74,74,106,22,96,87,110,129
2018,Louisiana Lafayette,SB,,27,7,69,11.16,112.9,101.8,70.6,0.033,-2.51,103.7,106.3,-0.49,55,105,58,95,213,220,196,171
2018,BYU,WCC,,24,11,70,10.68,108.7,98.1,67.9,0.006,0.9,106.8,105.9,-1.97,107,52,190,164,125,98,178,217
2018,Wisconsin,B10,,15,18,71,10.63,109.9,99.3,62.7,-0.068,9.9,111.2,101.3,0.03,84,66,347,325,21,16,42,156
2018,Montana,BSky,14,26,8,72,10.47,109.1,98.6,68,-0,-1.81,104.3,106.2,2.17,100,56,184,178,184,190,193,97
2018,Indiana,B10,,16,15,73,10.39,109.6,99.2,66.6,-0.025,7.83,109.9,102.1,-2.73,92,65,251,252,54,42,64,244
2018,Oregon,P12,,23,13,74,10.34,111.4,101.1,67.3,0.004,3.66,108.2,104.6,-6.06,69,97,217,165,82,73,117,318
2018,South Dakota St.,Sum,12,28,7,75,10.21,114,103.8,70.5,0.097,-0.01,106.1,106.1,3.69,46,150,61,13,142,113,190,68
2018,Vermont,AE,,27,8,76,10.17,114,103.8,64.1,-0.009,-2.96,102.7,105.7,4.52,47,148,339,205,231,273,162,49
2018,Fresno St.,MWC,,21,11,77,10.14,110,99.8,66.6,-0.057,0.97,106.1,105.1,-6.18,83,75,253,305,123,114,135,320
2018,Boston College,ACC,,19,16,78,10.07,113.2,103.2,70.1,0.004,8.4,109.3,100.9,-7.13,52,127,73,168,47,51,28,335
2018,St. John's,BE,,16,17,79,10.05,106.6,96.5,69.3,-0.016,10.95,111.7,100.8,3.15,142,30,110,221,11,6,22,79
2018,South Carolina,SEC,,17,16,80,9.97,105.8,95.9,68.7,0.003,9.75,110.2,100.5,0.9,159,26,151,171,26,33,18,141
2018,South Dakota,Sum,,26,9,81,9.85,109.3,99.4,70.9,-0.048,-2.91,104.9,107.8,-1.56,98,69,51,293,228,164,284,197
2018,UNC Greensboro,SC,13,27,8,82,9.3,105.2,95.9,65.2,-0.024,-4.45,104,108.4,-3.29,172,25,316,244,273,209,313,267
2018,Belmont,OVC,,24,9,83,9.14,112.9,103.8,66.9,-0.004,-3.16,103.4,106.6,1.52,56,145,239,186,236,238,215,116
2018,SMU,Amer,,17,16,84,8.61,109.7,101.1,64.3,-0.102,2.48,105.7,103.2,-3.77,89,99,336,347,99,131,80,283
2018,Stanford,P12,,19,16,85,8.51,108,99.5,70.9,0.016,6.5,109.5,103,3.67,118,71,53,133,64,48,76,71
2018,Northwestern,B10,,15,17,86,8.4,109.3,100.9,63.9,-0.068,8.73,109.2,100.5,-1.96,97,93,340,326,43,55,17,216
2018,Temple,Amer,,17,16,87,8.28,108.6,100.3,67.6,0.028,8.51,109.1,100.6,9.05,111,81,203,105,46,57,19,9
2018,Iowa,B10,,14,19,88,8.08,116.7,108.6,70.3,-0.09,8.22,109.5,101.3,-4.02,19,241,71,341,49,46,43,289
2018,Vanderbilt,SEC,,12,20,89,8.04,115.6,107.5,65.8,-0.08,11.25,111.1,99.9,4.44,28,217,289,336,7,17,7,50
2018,Utah Valley,WAC,,23,11,90,7.91,111.1,103.2,68.1,-0.006,-1.75,102.7,104.5,1.52,73,128,182,192,181,272,114,117
2018,Wake Forest,ACC,,11,20,91,7.88,111.1,103.3,69.4,-0.12,9.03,109.4,100.4,-1.3,72,130,105,350,39,49,15,192
2018,Northern Kentucky,Horz,,22,10,92,7.62,107.6,100,68.6,-0.073,-4.29,102.7,107,1.99,129,77,158,332,264,275,246,104
2018,East Tennessee St.,SC,,25,9,93,7.47,105.5,98,67.6,-0,-4.14,103.8,108,-1.6,165,51,204,180,258,215,292,202
2018,Furman,SC,,23,10,94,7.44,109.2,101.7,68.6,-0.005,-4.43,103.4,107.8,-0.63,99,104,156,190,272,244,280,177
2018,Northeastern,CAA,,23,10,95,7.32,108,100.7,67,0.03,-1.22,106.4,107.6,4.15,117,88,235,99,172,105,273,59
2018,Bucknell,Pat,14,25,10,96,7.26,109.7,102.5,71.4,0.006,-4.33,103,107.4,5.81,91,116,41,162,266,261,262,31
2018,Washington,P12,,21,13,97,7.25,106.9,99.6,69.8,0.075,4.96,108.6,103.7,-0.28,139,72,90,24,76,65,92,167
2018,Georgetown,BE,,15,15,98,7.11,109.8,102.7,70.4,-0.046,6.05,108.5,102.4,-17.83,87,119,65,285,67,69,69,351
2018,Oregon St.,P12,,16,16,99,7.1,108.5,101.4,65.5,-0.083,3.19,107.6,104.5,-7.22,112,101,305,339,90,78,111,336
2018,Georgia St.,SB,15,24,11,100,6.95,109,102.1,66.7,-0.015,-2.42,103.6,106.1,-3.07,101,108,246,218,204,228,184,256
2018,DePaul,BE,,11,20,101,6.71,104.6,97.8,69.8,-0.103,9.54,111.4,101.9,-4.29,184,49,88,348,29,9,58,296
2018,Iowa St.,B12,,13,18,102,6.62,110.2,103.6,68.9,-0.009,10.82,110.8,99.9,-3.06,80,139,128,203,13,25,8,254
2018,Illinois,B10,,14,18,103,6.61,109.8,103.2,69.9,-0.093,7.32,108.4,101.1,-3.14,85,129,82,343,57,72,35,263
2018,Northern Colorado,BSky,,24,12,104,6.61,107.7,101.1,71.7,-0.032,-1.15,105,106.2,1.53,123,98,33,267,169,158,195,115
2018,New Mexico,MWC,,19,15,105,6.58,113.6,107,71.3,-0.022,2.82,106.2,103.4,1.5,50,205,43,237,95,111,83,120
2018,Marshall,CUSA,13,25,11,106,6.53,109.6,103.1,74.7,0.06,0.12,105.8,105.7,-6.93,93,126,6,54,138,119,165,332
2018,UNLV,MWC,,20,13,107,6.52,111.7,105.1,72.3,-0.012,1,106.3,105.3,-4.89,64,174,22,210,122,109,143,302
2018,Mississippi,SEC,,12,20,108,6.51,111.5,104.9,70,-0.053,9.78,110,100.2,1.01,68,166,77,299,25,41,11,138
2018,UAB,CUSA,,20,13,109,6.32,109.8,103.5,67.7,-0.047,-0.88,104.8,105.7,-6.9,86,137,200,291,161,173,161,331
2018,Tulsa,Amer,,19,12,110,6.02,108.5,102.5,67.2,0.029,0.75,105.8,105,-1.93,113,117,220,104,128,124,129,215
2018,Stephen F. Austin,Slnd,14,28,7,111,5.67,104.8,99.1,71.1,0.031,-7,100.9,107.9,-2.12,180,63,49,98,319,330,289,221
2018,UCF,Amer,,19,13,112,5.61,99.1,93.5,64.4,0.062,2.56,106.8,104.2,-2.44,281,9,333,49,98,100,105,235
2018,Colorado,P12,,17,15,113,5.38,105.2,99.8,67.8,0.068,6.44,110.4,104,-0.01,170,76,196,36,65,30,98,158
2018,Toledo,MAC,,23,11,114,5.33,114.2,108.8,68.4,0.049,-1.86,104.1,106,-1.9,45,248,165,64,186,200,183,213
2018,College of Charleston,CAA,13,26,8,115,5.16,109,103.8,64.9,0.035,-3.99,105.1,109.1,-7.49,104,147,323,91,255,152,332,337
2018,Wyoming,MWC,,20,13,116,5.05,105.9,100.8,73.5,0.068,3.57,107.5,104,2.43,158,92,13,35,85,82,97,89
2018,Minnesota,B10,,15,17,117,5.04,108.9,103.9,69.8,-0.02,6.86,109,102.2,-5.07,105,153,85,233,60,59,65,306
2018,Saint Joseph's,A10,,16,16,118,5.01,105.8,100.8,70.5,-0.052,0.72,105.6,104.9,1.98,161,89,60,296,129,138,124,105
2018,Georgia Tech,ACC,,13,19,119,4.81,103.8,99,66.1,-0.022,8.08,109,100.9,-5.53,197,61,276,238,51,61,27,315
2018,Missouri St.,MVC,,18,15,120,4.7,108.5,103.8,65.5,-0.046,1,104.2,103.1,-2.98,114,149,306,287,121,197,78,252
2018,Grand Canyon,WAC,,22,12,121,4.58,102.3,97.8,69,-0.066,-6.81,100.3,107.1,-11.28,227,48,124,320,314,336,250,346
2018,UC Santa Barbara,BW,,23,9,122,4.42,111.7,107.3,66.7,0.034,-3.65,102.2,105.8,-0.62,63,212,250,92,247,293,171,176
2018,Northern Iowa,MVC,,16,16,123,4.33,103.3,99,62.7,-0.032,4.48,107,102.5,5.98,207,62,348,266,79,92,70,28
2018,Bradley,MVC,,20,13,124,3.85,104.5,100.7,65.8,0.042,1.01,104.9,103.9,-4.46,185,87,290,75,120,165,95,297
2018,Idaho,BSky,,22,9,125,3.65,109.5,105.8,65.6,0.039,-3.8,103.5,107.3,-2.85,94,183,302,80,252,236,257,248
2018,Penn,Ivy,16,24,9,126,3.61,103.3,99.6,68.9,0.076,-4.15,103.9,108.1,-2.96,208,73,132,23,259,211,300,251
2018,Florida Gulf Coast,ASun,,23,12,127,3.46,107.7,104.2,71.6,-0.059,-6.9,102.7,109.5,-0.61,124,158,35,312,318,278,341,175
2018,UC Davis,BW,,22,11,128,3.43,104.4,101,66.5,0.041,-0.81,104.1,104.9,4.39,187,95,261,76,159,204,125,55
2018,UT Arlington,SB,,21,13,129,3.37,105.7,102.4,72.8,0.009,-1.3,104.4,105.7,-1.15,162,114,15,153,176,185,166,187
2018,San Diego,WCC,,20,14,130,3.3,104,100.7,66.9,-0.014,-0.44,104.9,105.3,-2.57,192,86,240,215,149,168,146,240
2018,Canisius,MAAC,,21,12,131,3.02,107.4,104.4,68.9,-0.034,-4.78,102.6,107.4,-2.82,133,159,131,271,281,280,264,247
2018,Rutgers,B10,,15,19,132,3.01,99.4,96.4,66,-0.043,5.55,108.4,102.9,-14.32,274,29,280,283,71,71,74,348
2018,Eastern Washington,BSky,,20,15,133,2.8,107.6,104.8,66.5,-0.004,0.3,105.7,105.4,6.44,127,164,256,185,133,128,152,26
2018,Evansville,MVC,,17,15,134,2.75,99.5,96.8,65.7,0.015,1.34,105.6,104.3,-3.41,269,33,295,138,113,135,106,272
2018,Southern Illinois,MVC,,20,13,135,2.71,106.3,103.6,66.6,0.073,1.23,104.8,103.5,-4,148,142,252,30,118,175,88,288
2018,Utah St.,MWC,,17,17,136,2.67,107.5,104.8,66.8,-0.014,2.89,107,104.1,-0.76,132,165,244,214,94,91,100,180
2018,Iona,MAAC,15,20,14,137,2.6,110.2,107.6,70.6,-0.008,-2.1,103.4,105.5,2.13,81,219,59,199,195,241,153,99
2018,Wright St.,Horz,14,25,10,138,2.6,100.6,98,68.3,0.074,-4.04,102.9,106.9,2.26,252,50,175,26,256,270,237,92
2018,Indiana St.,MVC,,13,18,139,2.5,104.9,102.4,69.9,-0.097,3.07,105.4,102.3,2.06,178,112,81,346,91,145,67,100
2018,Eastern Michigan,MAC,,22,13,140,2.36,102.6,100.3,65.1,-0.006,-2.37,105.7,108.1,-2.25,218,79,318,193,202,127,299,225
2018,Jacksonville St.,OVC,,23,13,141,2.31,102.6,100.2,66.2,-0.005,-4.41,103.9,108.3,-9.28,219,78,271,191,271,212,310,341
2018,Harvard,Ivy,,18,14,142,2.28,100.8,98.5,65.6,-0.008,-0.95,105.6,106.6,3.33,248,55,301,200,164,132,218,77
2018,UC Irvine,BW,,18,17,143,2.25,100.4,98.2,67,-0.025,1.27,106,104.7,9.17,254,53,237,250,115,116,121,8
2018,VCU,A10,,18,15,144,2.24,106.3,104,70.9,0.015,0.54,105.5,105,1.22,150,155,52,136,130,140,127,127
2018,Illinois St.,MVC,,18,15,145,2.24,105.8,103.6,68.9,0.116,4.87,106.4,101.5,6.61,160,138,135,6,77,107,49,22
2018,Rider,MAAC,,22,10,146,2.2,109.4,107.2,73.8,0.088,-2.76,103.3,106.1,0.29,95,209,8,19,221,246,188,153
2018,Saint Louis,A10,,17,16,147,2.05,102.3,100.3,64.1,0.003,1.25,107.1,105.8,1.03,228,80,337,170,116,90,173,136
2018,Louisiana Tech,CUSA,,17,16,148,1.97,107.1,105.2,67.3,-0.067,-0.35,104.4,104.7,-3.29,135,175,218,324,147,188,122,266
2018,San Francisco,WCC,,21,15,149,1.73,102.5,100.8,66.8,0.072,0.05,106.9,106.9,-1.58,221,91,243,31,140,95,236,198
2018,North Texas,CUSA,,18,17,150,1.72,105.5,103.7,67.5,-0.052,-0.55,104,104.5,0.63,167,143,211,298,151,208,116,148
2018,Valparaiso,MVC,,15,17,151,1.7,103.2,101.5,69.7,-0.053,1.6,105.3,103.7,-2.58,212,102,91,300,107,147,90,241
2018,Albany,AE,,22,10,152,1.66,107.3,105.7,66.2,0.007,-6.47,101.7,108.1,-5.19,134,181,272,159,308,307,303,308
2018,Georgia Southern,SB,,21,12,153,1.64,106.2,104.5,68.9,0.015,-2.46,103.1,105.6,-1.5,152,161,137,137,208,255,158,195
2018,Mercer,SC,,19,15,154,1.28,112,110.7,64.3,-0.047,-2.77,103.2,105.9,-0.05,60,283,335,288,222,254,177,160
2018,Towson,CAA,,18,14,155,1.25,106.2,105,67.9,-0.07,-2.78,105.1,107.8,-2.23,151,167,188,329,223,155,285,224
2018,Winthrop,BSth,,19,12,156,1.01,106.4,105.4,71.6,-0.037,-5.29,101.9,107.2,2.2,146,176,34,274,288,303,255,94
2018,Drake,MVC,,17,17,157,0.99,106.1,105.1,68.4,0.016,2.19,105.6,103.4,-0.31,154,172,167,134,102,134,85,168
2018,Weber St.,BSky,,20,11,158,0.97,107,106,67.6,0.037,-2.78,104.2,107,-0.08,138,187,206,87,224,195,243,163
2018,La Salle,A10,,13,19,159,0.97,105,104.1,68.9,-0.072,1.15,105.8,104.6,2.19,175,156,130,331,119,123,119,95
2018,Hofstra,CAA,,19,12,160,0.93,111.3,110.4,68.9,0.062,-1.77,105.7,107.4,1.97,71,281,136,50,182,130,266,107
2018,Cal St. Fullerton,BW,15,20,12,161,0.79,104.1,103.3,69.6,0.097,-0.98,104.1,105.1,3,189,133,98,14,165,202,133,81
2018,Memphis,Amer,,21,13,162,0.76,107.7,106.9,66.6,0.135,0.46,104.9,104.5,-6.36,125,201,255,1,131,166,112,323
2018,Central Michigan,MAC,,21,14,163,0.73,110.3,109.5,67.5,-0.022,-3.25,103.6,106.9,-9.15,79,262,213,235,238,229,235,340
2018,Portland St.,BSky,,20,14,164,0.7,108.2,107.5,74.5,0.022,-0.62,105.2,105.8,3.55,115,216,7,116,154,149,172,75
2018,Wofford,SC,,21,13,165,0.64,109.4,108.7,66.1,0.043,-2.47,104,106.4,2.13,96,243,273,68,209,207,206,98
2018,Fort Wayne,Sum,,18,15,166,0.49,108,107.5,72.6,-0.072,-2.45,104.7,107.2,-2.3,120,215,18,330,207,176,254,226
2018,UMBC,AE,16,25,11,167,0.48,103.4,102.9,68.4,0.125,-4.34,102.9,107.3,-3.53,205,123,169,2,268,266,260,276
2018,Lipscomb,ASun,15,23,10,168,0.44,103.5,103,74.9,0.112,-4.24,103.5,107.7,5.94,204,125,5,7,263,235,278,29
2018,Radford,BSth,16,23,13,169,0.21,103.2,103,63,0.063,-3.79,103.2,107,3.68,210,124,344,45,251,251,244,69
2018,William & Mary,CAA,,19,12,170,0.07,115.6,115.5,70,0.098,-0.71,105.8,106.5,3.63,29,335,78,11,157,125,208,72
2018,Dayton,A10,,14,17,171,0.01,108.6,108.6,66.2,-0.004,1.41,105.8,104.4,1.51,110,238,268,187,111,121,109,118
2018,Tulane,Amer,,14,17,172,-0,107.1,107.1,69,-0.018,0.79,104.9,104.1,-6.22,136,208,126,224,127,167,102,321
2018,Ball St.,MAC,,19,13,173,-0.03,103.5,103.6,69.9,0.06,-1.96,105,106.9,-1.44,201,140,83,55,190,163,239,194
2018,Pacific,WCC,,14,18,174,-0.08,107,107.1,66.3,-0.016,1.67,106.3,104.6,2,137,207,267,220,106,110,118,103
2018,UTSA,CUSA,,20,15,175,-0.11,104.9,105,71.8,0.038,-1,104.1,105.1,1.39,176,169,28,82,166,201,136,123
2018,North Dakota St.,Sum,,15,17,176,-0.34,105.3,105.6,66.5,-0.078,0,106.6,106.6,1.72,169,179,262,334,141,103,214,111
2018,Troy,SB,,16,17,177,-0.42,106.4,106.8,68.3,-0.065,-1.16,103.9,105.1,-0.06,147,198,176,319,170,210,132,161
2018,Connecticut,Amer,,14,18,178,-0.49,105.2,105.6,67,0.075,5.89,107.9,102,4.82,173,180,234,25,68,74,62,43
2018,Oakland,Horz,,19,14,179,-0.51,107.5,108,70.3,0.011,-4.64,102.7,107.3,1.3,131,229,72,145,278,277,261,124
2018,Liberty,BSth,,21,14,180,-0.55,104.6,105.1,63.1,-0.061,-6.55,102,108.5,-5.37,183,173,343,314,310,298,318,313
2018,Wagner,NEC,,23,10,181,-0.65,103.2,103.9,67.6,0.07,-8.35,101.4,109.8,-0.07,209,152,202,32,334,315,343,162
2018,Richmond,A10,,12,20,182,-0.83,107.6,108.4,67.9,-0.022,2.76,106.8,104,5.44,128,234,189,236,97,101,99,34
2018,Monmouth,MAAC,,11,20,183,-1.25,103.7,105,70,-0.112,-0.83,105.1,105.9,5.08,198,170,79,349,160,154,175,39
2018,Nicholls St.,Slnd,,21,11,184,-1.49,103.6,105.1,73.5,0.037,-5.54,102.3,107.8,4.21,200,171,12,85,293,290,282,57
2018,Washington St.,P12,,12,19,185,-1.53,108.7,110.2,68.2,0.004,4.61,107.5,102.9,-1.59,109,276,178,166,78,83,73,199
2018,UNC Asheville,BSth,,21,13,186,-1.74,106,107.7,69.4,0.095,-3.13,103.6,106.8,5.71,156,224,108,16,234,227,228,32
2018,Western Michigan,MAC,,17,15,187,-1.99,106.4,108.4,67.8,0.01,-1.87,104.7,106.5,-2.55,144,235,193,149,187,177,211,239
2018,Austin Peay,OVC,,19,15,188,-2.14,105.1,107.3,69.2,0.052,-2.73,103.4,106.1,4.38,174,211,115,60,219,242,187,56
2018,Illinois Chicago,Horz,,19,15,189,-2.4,101.2,103.6,72.3,0,-5.05,102.4,107.5,-1.55,244,141,21,177,286,284,269,196
