Year,Team,Conf,Seed,Wins,Losses,KenPom,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM,AdjO_rank,AdjD_rank,AdjT_rank,Luck_rank,SOS AdjEM_rank,OppO_rank,OppD_rank,NCSOS AdjEM_rank
2018,Nevada,MWC,7,29,8,24,18.47,120.4,102,69.4,-0.026,5.23,107.2,102,3.75,7,107,104,254,73,86,62,67
2018,Seton Hall,BE,8,22,12,25,17.84,117,99.2,69.5,-0.028,9.97,110.7,100.7,-0.02,17,64,103,259,23,29,25,158
2018,Penn St.,B10,,24,13,26,17.83,113.2,95.4,67.5,-0.054,7.15,109.8,102.6,-6.35,52,19,212,301,58,46,71,322
2018,Florida St.,ACC,9,23,12,27,17.77,114.5,96.7,71.2,-0.029,9.29,109.8,100.5,-6.86,42,33,45,260,35,43,20,330
2018,Arizona,P12,4,27,8,28,17.77,118.3,100.5,67.1,0.036,6.06,108.7,102.7,2.55,15,83,223,88,67,63,72,87
2018,Texas A&M,SEC,7,22,13,29,17,111.6,94.6,69.5,0.014,11.74,112,100.3,5.05,66,14,101,140,5,2,13,38
2018,Loyola Chicago,MVC,11,32,5,30,16.71,112.1,95.4,65.2,0.08,1.94,104.8,102.8,-5.68,60,18,315,20,104,171,73,316
2018,Creighton,BE,8,21,12,31,16.69,115.7,99,70.8,-0.028,9.24,110.9,101.7,-4.2,26,62,57,258,37,24,55,293
2018,Saint Mary's,WCC,,30,6,32,16.27,119.7,103.4,63.4,0.006,-1.97,104.1,106.1,-4.2,10,134,341,162,186,198,184,292
2018,Baylor,B12,,19,15,33,16.11,111.8,95.7,66.7,-0.079,10.12,111.2,101,-3.72,63,23,249,335,21,14,34,280
2018,Virginia Tech,ACC,8,21,12,34,16.04,115.5,99.5,68.7,-0.018,7.94,109.5,101.5,-9.7,29,70,146,229,53,47,51,343
2018,Notre Dame,ACC,,21,15,35,15.72,115.1,99.4,65.4,-0.058,8.6,110,101.4,-1.72,35,67,312,309,45,40,47,205
2018,Texas,B12,10,19,15,36,15.49,109.8,94.3,65.2,-0.03,11.85,111.6,99.8,2.07,88,11,316,262,3,6,5,99
2018,Miami FL,ACC,6,22,10,37,15.43,113.1,97.6,67,0.017,8.11,109.3,101.2,-3.79,53,48,232,128,50,51,41,284
2018,Louisville,ACC,,22,14,38,15.4,112.4,97,69.6,-0.005,8.92,109.8,100.9,-2.52,57,39,95,188,41,44,31,237
2018,Missouri,SEC,8,20,13,39,14.92,112.2,97.2,65.7,-0.025,9.67,110,100.4,1.09,59,44,297,248,30,39,16,133
2018,Kansas St.,B12,9,25,12,40,14.85,110.4,95.5,65.6,0.071,9.49,111.3,101.8,-6.45,78,21,300,32,32,12,57,324
2018,Maryland,B10,,19,13,41,14.83,114.2,99.4,66.3,-0.046,8,108.9,100.9,-4.2,44,68,266,286,52,61,32,294
2018,Syracuse,ACC,11,23,14,42,14.8,107.3,92.4,62.9,0.021,9.82,111.5,101.7,-0.24,135,5,345,119,24,8,56,166
2018,Arkansas,SEC,7,23,12,43,14.76,116.6,101.8,69.7,0.059,10,110.7,100.7,0.89,20,106,92,56,22,27,27,141
2018,Western Kentucky,CUSA,,27,10,44,14.71,115.1,100.4,68.8,0.008,3.44,106.9,103.5,3.77,33,82,143,154,88,92,88,65
2018,Davidson,A10,12,21,12,45,14.69,117.2,102.5,64.5,-0.063,2.13,105.9,103.7,1.41,16,118,331,318,103,117,93,121
2018,Middle Tennessee,CUSA,,25,8,46,14.69,111.5,96.8,66.5,0.008,3.61,107.7,104.1,7.71,67,36,259,155,82,76,102,15
2018,North Carolina St.,ACC,9,21,12,47,14.48,116.6,102.1,71.4,-0.001,7.69,108.8,101.1,-9.66,21,109,39,180,54,62,39,342
2018,Mississippi St.,SEC,,25,11,48,14.3,110.9,96.6,67.4,0.042,6.71,108.6,101.9,-10.53,75,31,214,71,61,65,59,345
2018,Arizona St.,P12,11,20,12,49,14.23,117,102.8,71.3,-0.083,5.6,107.6,102,1.07,18,122,43,340,70,77,63,134
2018,Oklahoma,B12,10,18,14,50,14.21,114.9,100.6,75.5,-0.008,11.76,111.5,99.8,2.11,38,86,4,199,4,9,6,96
2018,USC,P12,,24,12,51,14.15,114.8,100.6,67.7,-0.017,5.23,108.5,103.3,1.43,40,85,199,222,74,68,82,120
2018,San Diego St.,MWC,11,22,11,52,14.15,110.7,96.6,68.8,-0.032,3.54,107.5,104,-0.71,77,30,142,264,84,80,96,176
2018,Rhode Island,A10,7,26,8,53,13.91,111.3,97.4,68.3,0.063,3.49,107.8,104.3,3.84,70,46,173,44,87,75,107,64
2018,UCLA,P12,11,21,12,54,13.59,115.2,101.6,70.3,-0.027,6.5,108.4,101.9,2.91,32,103,69,256,62,70,60,82
2018,Alabama,SEC,9,20,16,55,13.47,108.9,95.4,68.7,0.017,11.28,111.1,99.9,2.58,105,20,149,130,6,16,7,85
2018,Marquette,BE,,21,14,56,13.41,119.4,106,69.5,0.02,9.78,111,101.2,-0.67,12,186,100,123,25,21,42,175
2018,Utah,P12,,22,11,57,13.39,112.2,98.8,65.6,0.024,5.73,109,103.3,-1.2,58,57,299,114,69,59,81,186
2018,Nebraska,B10,,22,11,58,13.37,110.8,97.4,67.4,0.055,6.99,108.5,101.5,-3.13,76,45,216,59,59,67,52,259
2018,Oklahoma St.,B12,,21,15,59,13.02,111.8,98.8,68.9,-0.001,9.33,110.9,101.6,-5.32,62,58,135,182,34,25,53,311
2018,Boise St.,MWC,,23,9,60,12.97,110.1,97.1,68.8,-0.006,2.31,106.8,104.5,-1.86,82,41,141,193,101,95,115,211
2018,New Mexico St.,WAC,12,28,6,61,12.95,108.1,95.2,68.5,0.027,-1.35,104.3,105.6,3.75,116,15,165,105,176,191,158,66
2018,Murray St.,OVC,12,26,6,62,12.17,113.1,100.9,67.2,-0,-3.56,103.1,106.7,-1.02,54,92,221,178,245,259,222,184
2018,Old Dominion,CUSA,,25,7,63,12.15,109,96.8,64.5,0.041,-1.25,104.6,105.9,-3.41,103,35,330,77,171,178,173,270
2018,Providence,BE,10,21,14,64,11.95,109,97.1,67.1,0.074,10.41,111.8,101.4,-1.39,102,40,226,28,17,4,46,193
2018,LSU,SEC,,18,15,65,11.74,115.1,103.4,68.7,-0.018,8.73,110.2,101.5,-2.84,34,135,147,226,43,33,50,246
2018,Georgia,SEC,,18,15,66,11.73,107.8,96.1,64.4,0.01,10.21,111.2,101,0.57,122,27,334,146,20,13,35,148
2018,Buffalo,MAC,13,27,9,67,11.52,115,103.4,72.7,0.006,-0.06,105.3,105.4,3.88,36,136,17,159,140,145,148,63
2018,St. Bonaventure,A10,11,26,8,68,11.19,111,99.8,69.4,0.078,2.79,107.2,104.4,1.16,74,74,105,23,95,87,110,129
2018,Louisiana Lafayette,SB,,27,7,69,11.16,112.9,101.8,70.6,0.033,-2.55,103.7,106.3,-0.53,55,105,59,95,212,221,196,171
2018,Wisconsin,B10,,15,18,70,10.5,109.9,99.4,62.7,-0.068,9.74,111.1,101.3,0.01,84,66,347,325,29,19,44,156
2018,BYU,WCC,,24,11,71,10.44,108.6,98.2,67.9,0.006,0.69,106.7,106,-2.02,109,53,190,163,128,101,181,218
2018,Montana,BSky,14,26,8,72,10.4,109,98.6,68,-0,-1.93,104.3,106.2,2.08,100,56,184,177,184,192,192,98
2018,Oregon,P12,,23,13,73,10.31,111.4,101.1,67.3,0.004,3.59,108.2,104.6,-6.11,69,97,217,165,83,73,117,318
2018,Indiana,B10,,16,15,74,10.27,109.5,99.3,66.6,-0.025,7.67,109.8,102.1,-2.77,93,65,251,251,55,45,64,244
2018,South Dakota St.,Sum,12,28,7,75,10.21,114,103.8,70.5,0.097,-0.06,106,106.1,3.65,46,150,62,13,141,114,190,68
2018,Boston College,ACC,,19,16,76,10.19,113.3,103.2,70.1,0.004,8.49,109.3,100.8,-7.15,51,127,73,167,48,52,28,335
2018,Vermont,AE,,27,8,77,10.18,114,103.8,64,-0.009,-2.99,102.7,105.7,4.51,47,149,339,203,231,273,162,49
2018,Fresno St.,MWC,,21,11,78,10.12,109.9,99.8,66.6,-0.057,0.91,106,105.1,-6.25,83,75,253,306,123,113,135,321
2018,St. John's,BE,,16,17,79,10.09,106.6,96.5,69.3,-0.016,10.95,111.7,100.7,3.07,142,29,110,221,11,5,26,79
2018,South Carolina,SEC,,17,16,80,10.01,105.8,95.8,68.6,0.003,9.75,110.2,100.5,0.91,160,26,152,170,28,34,18,140
2018,South Dakota,Sum,,26,9,81,9.83,109.2,99.4,70.9,-0.048,-2.97,104.9,107.9,-1.62,98,69,51,293,230,166,288,198
2018,UNC Greensboro,SC,13,27,8,82,9.32,105.2,95.8,65.2,-0.024,-4.43,104,108.4,-3.17,173,25,317,243,271,206,313,262
2018,Belmont,OVC,,24,9,83,9.14,112.9,103.8,66.9,-0.004,-3.22,103.4,106.6,1.46,56,146,239,185,238,238,215,116
2018,SMU,Amer,,17,16,84,8.63,109.7,101.1,64.3,-0.102,2.46,105.6,103.2,-3.8,90,98,336,347,99,126,80,285
2018,Stanford,P12,,19,16,85,8.46,108,99.5,70.9,0.016,6.41,109.4,103,3.57,118,71,53,133,64,49,77,71
2018,Northwestern,B10,,15,17,86,8.33,109.3,101,63.9,-0.068,8.61,109.1,100.5,-1.94,97,94,340,326,44,55,19,215
2018,Temple,Amer,,17,16,87,8.31,108.6,100.3,67.6,0.028,8.49,109,100.5,9.06,112,80,205,104,47,57,21,8
2018,Vanderbilt,SEC,,12,20,88,8.05,115.6,107.5,65.8,-0.08,11.21,111.1,99.9,4.37,28,216,289,336,7,17,8,53
2018,Wake Forest,ACC,,11,20,89,7.97,111.2,103.2,69.5,-0.12,9.1,109.5,100.4,-1.26,72,128,102,350,40,48,15,190
2018,Iowa,B10,,14,19,90,7.97,116.7,108.7,70.3,-0.09,8.08,109.4,101.3,-4.07,19,244,71,341,51,50,43,290
2018,Utah Valley,WAC,,23,11,91,7.84,111.1,103.2,68.1,-0.006,-1.85,102.7,104.5,1.39,73,129,182,191,182,274,114,122
2018,Northern Kentucky,Horz,,22,10,92,7.63,107.6,99.9,68.6,-0.073,-4.32,102.7,107,1.96,127,77,158,332,264,275,245,103
2018,East Tennessee St.,SC,,25,9,93,7.5,105.5,98,67.6,-0,-4.15,103.8,107.9,-1.63,165,52,202,179,258,214,292,199
2018,Furman,SC,,23,10,94,7.47,109.2,101.7,68.6,-0.005,-4.43,103.3,107.8,-0.62,99,104,156,189,272,241,280,172
2018,Northeastern,CAA,,23,10,95,7.33,108,100.7,67,0.03,-1.24,106.4,107.6,4.1,117,87,235,98,170,106,273,59
2018,Bucknell,Pat,14,25,10,96,7.27,109.7,102.4,71.4,0.006,-4.36,103,107.4,5.77,91,116,40,161,265,261,262,30
2018,Georgetown,BE,,15,15,97,7.2,109.8,102.6,70.4,-0.046,6.08,108.5,102.4,-17.84,85,119,65,285,66,69,70,351
2018,Washington,P12,,21,13,98,7.18,106.9,99.7,69.8,0.075,4.85,108.6,103.7,-0.41,140,73,89,25,77,66,91,169
2018,Oregon St.,P12,,16,16,99,7.06,108.5,101.4,65.5,-0.083,3.11,107.6,104.5,-7.3,114,102,306,339,91,78,112,336
2018,Georgia St.,SB,15,24,11,100,6.97,109,102.1,66.7,-0.015,-2.43,103.6,106.1,-3.05,101,108,246,218,203,229,185,254
2018,DePaul,BE,,11,20,101,6.76,104.6,97.8,69.8,-0.103,9.54,111.4,101.8,-4.38,185,50,88,348,31,11,58,296
2018,Iowa St.,B12,,13,18,102,6.63,110.2,103.6,68.9,-0.009,10.8,110.7,99.9,-3.09,80,141,130,201,13,28,9,256
2018,New Mexico,MWC,,19,15,103,6.56,113.6,107,71.3,-0.022,2.76,106.2,103.4,1.45,50,205,42,236,96,110,85,118
2018,Mississippi,SEC,,12,20,104,6.54,111.4,104.9,70,-0.053,9.77,109.9,100.2,1.01,68,166,76,299,26,41,12,138
2018,Northern Colorado,BSky,,24,12,105,6.54,107.7,101.1,71.7,-0.032,-1.25,105,106.2,1.45,125,99,33,266,172,159,195,119
2018,Marshall,CUSA,13,25,11,106,6.53,109.6,103.1,74.7,0.06,0.09,105.8,105.7,-6.99,92,126,6,54,138,118,164,333
2018,Illinois,B10,,14,18,107,6.51,109.8,103.3,69.9,-0.093,7.18,108.3,101.1,-3.17,87,131,82,343,57,72,38,263
2018,UNLV,MWC,,20,13,108,6.5,111.6,105.1,72.3,-0.012,0.93,106.3,105.3,-4.97,65,174,22,209,122,108,144,302
2018,UAB,CUSA,,20,13,109,6.33,109.8,103.5,67.7,-0.047,-0.91,104.7,105.7,-6.94,86,138,200,291,160,174,160,331
2018,Tulsa,Amer,,19,12,110,6.03,108.5,102.5,67.2,0.029,0.72,105.7,105,-1.98,113,117,220,103,125,123,129,216
2018,Stephen F. Austin,Slnd,14,28,7,111,5.69,104.8,99.1,71.1,0.031,-7.03,100.9,107.9,-2.12,181,63,49,97,320,330,289,221
2018,UCF,Amer,,19,13,112,5.63,99.1,93.4,64.4,0.062,2.54,106.8,104.2,-2.46,281,8,333,49,98,99,106,234
2018,Colorado,P12,,17,15,113,5.34,105.2,99.8,67.8,0.068,6.36,110.4,104,-0.06,171,76,196,37,65,32,98,159
2018,Toledo,MAC,,23,11,114,5.27,114.1,108.8,68.4,0.049,-1.97,104.1,106,-1.91,45,248,166,64,185,199,183,214
2018,College of Charleston,CAA,13,26,8,115,5.19,109,103.8,64.9,0.035,-4,105,109.1,-7.51,104,148,323,91,255,152,332,337
2018,Saint Joseph's,A10,,16,16,116,5.04,105.8,100.7,70.5,-0.052,0.69,105.5,104.8,1.96,161,88,60,296,127,136,123,105
2018,Wyoming,MWC,,20,13,117,5.04,105.9,100.8,73.5,0.068,3.51,107.5,104,2.37,159,91,13,36,85,81,97,89
2018,Minnesota,B10,,15,17,118,4.92,108.9,104,69.8,-0.02,6.72,108.9,102.2,-5.08,106,154,85,233,60,60,65,304
2018,Georgia Tech,ACC,,13,19,119,4.87,103.8,98.9,66.1,-0.022,8.11,109,100.9,-5.57,196,60,278,237,49,58,29,315
2018,Missouri St.,MVC,,18,15,120,4.85,108.6,103.7,65.5,-0.046,1.11,104.2,103.1,-3.01,111,144,307,287,121,194,79,252
2018,Grand Canyon,WAC,,22,12,121,4.56,102.3,97.8,69,-0.066,-6.87,100.2,107.1,-11.33,225,49,125,320,316,336,250,346
2018,Northern Iowa,MVC,,16,16,122,4.54,103.4,98.9,62.7,-0.032,4.64,107,102.4,6,205,59,349,265,78,91,69,28
2018,UC Santa Barbara,BW,,23,9,123,4.34,111.7,107.3,66.6,0.034,-3.76,102.1,105.9,-0.74,64,212,250,92,251,296,172,177
2018,Bradley,MVC,,20,13,124,4.03,104.6,100.6,65.8,0.042,1.14,105,103.8,-4.51,184,84,291,75,118,158,94,297
2018,Penn,Ivy,16,24,9,125,3.64,103.3,99.6,68.9,0.076,-4.18,103.9,108,-3,209,72,132,24,260,211,299,250
2018,Idaho,BSky,,22,9,126,3.58,109.4,105.8,65.6,0.039,-3.91,103.4,107.3,-2.96,94,184,303,80,252,237,259,249
2018,Florida Gulf Coast,ASun,,23,12,127,3.47,107.7,104.2,71.6,-0.059,-6.93,102.6,109.5,-0.64,123,158,35,313,318,278,341,174
2018,UT Arlington,SB,,21,13,128,3.38,105.7,102.4,72.8,0.009,-1.34,104.4,105.7,-1.2,162,114,15,152,175,184,166,188
2018,UC Davis,BW,,22,11,129,3.35,104.4,101,66.5,0.041,-0.93,104,105,4.27,187,96,260,76,162,205,127,55
2018,San Diego,WCC,,20,14,130,3.1,103.9,100.8,66.9,-0.014,-0.65,104.7,105.4,-2.63,193,90,240,215,152,175,150,240
2018,Canisius,MAAC,,21,12,131,3.02,107.4,104.4,68.9,-0.034,-4.82,102.6,107.4,-2.87,133,159,131,270,281,281,264,247
2018,Rutgers,B10,,15,19,132,2.9,99.4,96.5,66,-0.043,5.43,108.3,102.9,-14.33,273,28,281,283,71,71,75,348
2018,Evansville,MVC,,17,15,133,2.89,99.6,96.7,65.7,0.015,1.45,105.6,104.2,-3.47,266,32,295,138,110,128,104,274
2018,Southern Illinois,MVC,,20,13,134,2.88,106.4,103.5,66.6,0.073,1.35,104.8,103.5,-4.01,146,139,252,30,112,169,86,288
2018,Eastern Washington,BSky,,20,15,135,2.73,107.5,104.8,66.5,-0.004,0.19,105.6,105.4,6.35,128,164,256,184,136,131,151,26
2018,Indiana St.,MVC,,13,18,136,2.66,104.9,102.3,69.9,-0.097,3.18,105.4,102.2,2,177,111,81,346,89,143,66,100
2018,Wright St.,Horz,14,25,10,137,2.63,100.6,98,68.3,0.074,-4.06,102.8,106.9,2.3,251,51,175,27,256,269,236,92
2018,Utah St.,MWC,,17,17,138,2.62,107.5,104.9,66.8,-0.014,2.82,106.9,104.1,-0.88,132,165,244,213,94,93,101,182
2018,Iona,MAAC,15,20,14,139,2.59,110.2,107.6,70.6,-0.008,-2.14,103.3,105.5,2.1,81,219,58,197,196,242,153,97
2018,Illinois St.,MVC,,18,15,140,2.42,105.9,103.4,68.9,0.116,5,106.4,101.4,6.57,158,137,136,6,76,105,48,22
2018,Jacksonville St.,OVC,,23,13,141,2.31,102.5,100.2,66.2,-0.005,-4.45,103.8,108.3,-9.31,218,78,271,190,273,212,311,341
2018,Eastern Michigan,MAC,,22,13,142,2.28,102.5,100.3,65.1,-0.006,-2.49,105.6,108.1,-2.29,219,81,319,192,209,130,303,225
2018,Harvard,Ivy,,18,14,143,2.28,100.8,98.5,65.6,-0.008,-0.99,105.6,106.6,3.27,248,55,302,198,163,132,216,77
2018,VCU,A10,,18,15,144,2.26,106.3,104,70.9,0.015,0.52,105.5,105,1.2,149,155,52,136,130,139,128,128
2018,Rider,MAAC,,22,10,145,2.2,109.4,107.2,73.8,0.088,-2.8,103.3,106.1,0.26,95,209,8,19,222,245,189,153
2018,UC Irvine,BW,,18,17,146,2.17,100.4,98.2,66.9,-0.025,1.16,105.9,104.7,9.05,255,54,237,249,117,116,122,9
2018,Saint Louis,A10,,17,16,147,2.07,102.3,100.2,64.1,0.003,1.23,107.1,105.8,1.01,226,79,337,169,115,90,171,137
2018,Louisiana Tech,CUSA,,17,16,148,1.99,107.1,105.1,67.3,-0.067,-0.37,104.3,104.7,-3.31,137,175,218,324,146,189,121,267
2018,Valparaiso,MVC,,15,17,149,1.82,103.2,101.4,69.7,-0.053,1.68,105.3,103.6,-2.68,210,101,90,300,108,146,89,241
2018,North Texas,CUSA,,18,17,150,1.73,105.4,103.7,67.5,-0.052,-0.58,103.9,104.5,0.6,167,143,211,298,151,207,116,146
2018,Albany,AE,,22,10,151,1.66,107.3,105.7,66.1,0.007,-6.51,101.6,108.1,-5.22,134,181,272,158,309,307,304,308
2018,Georgia Southern,SB,,21,12,152,1.66,106.2,104.5,68.9,0.015,-2.48,103.1,105.6,-1.51,154,161,134,137,206,256,156,195
2018,San Francisco,WCC,,21,15,153,1.52,102.5,100.9,66.8,0.072,-0.15,106.8,106.9,-1.65,222,93,243,31,143,98,240,202
2018,Mercer,SC,,19,15,154,1.33,112,110.6,64.3,-0.047,-2.76,103.2,105.9,0,61,283,335,288,218,253,177,157
2018,Towson,CAA,,18,14,155,1.28,106.2,104.9,67.9,-0.07,-2.8,105,107.8,-2.25,151,167,188,329,221,153,285,223
2018,Winthrop,BSth,,19,12,156,1.18,106.5,105.3,71.6,-0.037,-5.16,102,107.1,2.2,144,176,34,274,287,300,252,93
2018,Drake,MVC,,17,17,157,1.14,106.2,105,68.4,0.016,2.28,105.6,103.4,-0.37,153,171,168,134,102,127,84,167
2018,La Salle,A10,,13,19,158,1,105.1,104.1,68.9,-0.072,1.13,105.7,104.6,2.19,176,156,129,331,119,124,118,94
2018,Hofstra,CAA,,19,12,159,0.96,111.3,110.4,68.9,0.062,-1.78,105.6,107.4,1.96,71,281,137,50,181,129,265,104
2018,Weber St.,BSky,,20,11,160,0.9,106.9,106,67.6,0.037,-2.89,104.1,107,-0.15,138,187,207,87,225,195,246,163
2018,Memphis,Amer,,21,13,161,0.78,107.7,106.9,66.5,0.135,0.44,104.9,104.5,-6.38,124,201,255,1,131,164,111,323
2018,Cal St. Fullerton,BW,15,20,12,162,0.68,104,103.3,69.6,0.097,-1.11,104,105.1,2.87,190,132,98,14,165,204,137,83
2018,Wofford,SC,,21,13,163,0.67,109.4,108.7,66.1,0.043,-2.49,103.9,106.4,2.17,96,242,273,69,208,208,204,95
2018,Portland St.,BSky,,20,14,164,0.6,108.1,107.5,74.5,0.022,-0.75,105.1,105.9,3.39,115,217,7,115,157,149,174,76
2018,Fort Wayne,Sum,,18,15,165,0.48,107.9,107.4,72.6,-0.072,-2.5,104.7,107.2,-2.29,121,215,19,330,210,176,255,224
2018,UMBC,AE,16,25,11,166,0.46,103.3,102.9,68.3,0.125,-4.39,102.9,107.3,-3.56,206,123,170,2,268,266,260,276
2018,Lipscomb,ASun,15,23,10,167,0.43,103.5,103,74.9,0.112,-4.27,103.5,107.7,5.88,202,125,5,7,263,236,278,29
2018,Radford,BSth,16,23,13,168,0.37,103.3,102.9,63,0.063,-3.68,103.2,106.9,3.62,208,124,344,45,248,248,238,69
2018,Central Michigan,MAC,,21,15,169,0.17,110.3,110.1,67.6,-0.022,-3.09,103.7,106.8,-9.24,79,273,203,234,234,226,229,340
2018,William & Mary,CAA,,19,12,170,0.1,115.6,115.5,70,0.098,-0.72,105.7,106.5,3.62,27,335,78,11,155,125,207,70
2018,Liberty,BSth,,22,14,171,0.09,105.2,105.1,63.2,-0.057,-6.45,102.2,108.6,-5.37,172,173,343,305,307,293,321,312
2018,Tulane,Amer,,14,17,172,0.04,107.1,107.1,69,-0.018,0.78,104.9,104.1,-6.23,136,207,126,225,124,167,100,320
2018,Dayton,A10,,14,17,173,0.02,108.6,108.6,66.2,-0.004,1.38,105.8,104.4,1.45,110,238,268,186,111,121,109,117
2018,UTSA,CUSA,,20,15,174,-0.1,104.9,105,71.8,0.038,-1.03,104.1,105.1,1.36,178,169,28,82,164,196,134,123
2018,Ball St.,MAC,,19,13,175,-0.1,103.5,103.6,69.9,0.06,-2.08,104.9,107,-1.45,201,142,83,55,194,165,244,194
2018,Pacific,WCC,,14,18,176,-0.28,106.9,107.2,66.3,-0.016,1.45,106.1,104.7,1.93,139,208,267,220,109,111,120,107
2018,North Dakota St.,Sum,,15,17,177,-0.34,105.3,105.6,66.5,-0.078,-0.04,106.5,106.6,1.69,169,178,262,334,139,104,213,111
2018,Troy,SB,,16,17,178,-0.41,106.3,106.7,68.3,-0.065,-1.2,103.9,105.1,-0.1,148,198,176,319,168,210,132,161
2018,Connecticut,Amer,,14,18,179,-0.46,105.2,105.6,67,0.075,5.89,107.9,102,4.84,174,180,234,26,68,74,61,41
2018,Oakland,Horz,,19,14,180,-0.51,107.5,108,70.3,0.011,-4.68,102.6,107.3,1.25,131,229,72,145,277,277,261,126
2018,Wagner,NEC,,23,10,181,-0.65,103.2,103.9,67.6,0.07,-8.39,101.4,109.8,-0.1,211,152,201,33,334,314,343,162
2018,Richmond,A10,,12,20,182,-0.81,107.6,108.4,67.9,-0.022,2.74,106.8,104,5.43,126,234,189,235,97,100,99,34
2018,Monmouth,MAAC,,11,20,183,-1.24,103.7,105,70,-0.112,-0.86,105,105.9,5.08,198,170,79,349,159,156,175,37
2018,Nicholls St.,Slnd,,21,11,184,-1.48,103.6,105.1,73.5,0.037,-5.58,102.2,107.8,4.17,200,172,12,85,294,290,281,57
2018,UNC Asheville,BSth,,21,13,185,-1.58,106,107.6,69.4,0.095,-3,103.7,106.7,5.67,156,222,109,16,232,219,227,32
2018,Washington St.,P12,,12,19,186,-1.59,108.6,110.2,68.2,0.004,4.51,107.4,102.9,-1.72,108,277,178,166,79,83,76,206
2018,Western Michigan,MAC,,17,15,187,-2.07,106.4,108.4,67.8,0.01,-1.99,104.6,106.6,-2.59,145,235,193,148,188,179,214,239
2018,Austin Peay,OVC,,19,15,188,-2.14,105.1,107.2,69.2,0.052,-2.76,103.3,106.1,4.37,175,211,115,60,217,244,188,52
