Year,Team,Conf,Seed,Wins,Losses,KenPom,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM,AdjO_rank,AdjD_rank,AdjT_rank,Luck_rank,SOS AdjEM_rank,OppO_rank,OppD_rank,NCSOS AdjEM_rank
2018,Louisiana Lafayette,SB,,27,7,69,11.12,112.8,101.7,70.6,0.033,-2.53,103.7,106.2,-0.56,56,105,58,95,216,223,195,176
2018,BYU,WCC,,24,11,70,10.99,108.8,97.8,67.9,0.006,1.2,107,105.8,-2.03,107,49,190,163,118,93,175,219
2018,Wisconsin,B10,,15,18,71,10.46,109.8,99.4,62.7,-0.068,9.74,111,101.2,0,84,68,347,325,25,19,43,159
2018,Montana,BSky,14,26,8,72,10.3,109,98.7,68,-0,-1.93,104.2,106.1,2.19,101,57,183,179,187,192,193,95
2018,Indiana,B10,,16,15,73,10.29,109.5,99.2,66.6,-0.025,7.76,109.8,102,-2.62,93,65,251,253,55,43,62,241
2018,Oregon,P12,,23,13,74,10.25,111.3,101.1,67.3,0.004,3.59,108.1,104.6,-6.05,70,97,218,164,83,73,119,318
2018,Vermont,AE,,27,8,75,10.21,113.9,103.7,64,-0.009,-2.9,102.7,105.6,4.6,46,146,339,202,229,273,160,48
2018,Boston College,ACC,,19,16,76,10.2,113.3,103.1,70.1,0.004,8.55,109.3,100.8,-7.08,51,126,73,168,45,51,25,336
2018,Fresno St.,MWC,,21,11,77,10.16,109.9,99.7,66.6,-0.057,1.01,106.1,105,-6.18,83,75,253,305,122,113,135,320
2018,South Dakota St.,Sum,12,28,7,78,10.15,113.9,103.8,70.5,0.097,-0.05,106,106.1,3.65,47,150,61,13,141,114,190,74
2018,St. John's,BE,,16,17,79,10.09,106.5,96.4,69.3,-0.016,11.02,111.7,100.6,3.14,142,31,109,222,10,6,24,80
2018,South Carolina,SEC,,17,16,80,9.9,105.7,95.8,68.6,0.003,9.69,110.1,100.5,0.9,159,25,151,172,26,36,17,141
2018,South Dakota,Sum,,26,9,81,9.75,109.2,99.4,70.9,-0.048,-3,104.8,107.8,-1.66,98,70,51,295,233,168,288,204
2018,Belmont,OVC,,24,9,82,9.33,113,103.7,66.9,-0.004,-2.94,103.4,106.4,1.51,54,144,238,186,232,237,203,119
2018,UNC Greensboro,SC,13,27,8,83,9.33,105.1,95.8,65.2,-0.024,-4.41,103.9,108.3,-3.26,172,24,316,245,272,209,312,265
2018,SMU,Amer,,17,16,84,8.57,109.7,101.1,64.3,-0.102,2.45,105.6,103.1,-3.81,90,98,336,347,99,132,79,286
2018,Stanford,P12,,19,16,85,8.47,108,99.5,70.9,0.016,6.49,109.4,102.9,3.74,118,71,54,133,62,47,76,71
2018,Temple,Amer,,17,16,86,8.25,108.5,100.2,67.6,0.028,8.5,109,100.5,9.06,111,83,203,106,47,56,18,9
2018,Northwestern,B10,,15,17,87,8.22,109.2,101,63.9,-0.068,8.56,109,100.4,-1.91,97,96,340,326,44,57,16,215
2018,Wake Forest,ACC,,11,20,88,8.01,111.1,103.1,69.4,-0.12,9.19,109.4,100.3,-1.31,72,129,103,350,37,46,13,192
2018,Vanderbilt,SEC,,12,20,89,7.99,115.5,107.5,65.8,-0.08,11.22,111.1,99.8,4.49,29,217,291,336,7,15,9,51
2018,Utah Valley,WAC,,23,11,90,7.95,111,103.1,68.1,-0.006,-1.7,102.7,104.4,1.53,73,127,182,190,181,271,114,118
2018,Iowa,B10,,14,19,91,7.86,116.6,108.7,70.3,-0.09,8.03,109.3,101.2,-4.05,20,248,71,341,52,52,42,290
2018,Northern Kentucky,Horz,,22,10,92,7.65,107.5,99.9,68.6,-0.073,-4.3,102.6,106.9,2.11,126,78,156,332,268,275,244,101
2018,East Tennessee St.,SC,,25,9,93,7.5,105.4,97.9,67.6,-0,-4.1,103.8,107.9,-1.57,166,52,205,181,259,214,292,200
2018,Furman,SC,,23,10,94,7.46,109.1,101.6,68.6,-0.005,-4.39,103.3,107.7,-0.59,99,104,157,189,271,242,280,177
2018,Northeastern,CAA,,23,10,95,7.31,108,100.6,67,0.03,-1.21,106.3,107.5,4.18,117,88,235,100,172,106,272,56
2018,Bucknell,Pat,14,25,10,96,7.28,109.7,102.4,71.4,0.006,-4.28,103,107.3,5.84,91,115,41,162,266,261,262,31
2018,Washington,P12,,21,13,97,7.21,106.7,99.5,69.7,0.075,4.93,108.6,103.7,-0.21,140,72,90,23,76,64,92,166
2018,Georgetown,BE,,15,15,98,7.15,109.8,102.6,70.4,-0.046,6.11,108.4,102.3,-17.87,85,120,65,286,66,68,69,351
2018,Oregon St.,P12,,16,16,99,7.06,108.5,101.4,65.5,-0.083,3.18,107.6,104.4,-7.07,113,101,306,339,89,78,112,335
2018,Georgia St.,SB,15,24,11,100,6.92,109,102,66.7,-0.015,-2.42,103.6,106,-3.09,102,108,245,218,206,230,186,261
2018,DePaul,BE,,11,20,101,6.76,104.6,97.8,69.8,-0.103,9.61,111.3,101.7,-4.31,182,50,88,348,29,9,55,296
2018,Iowa St.,B12,,13,18,102,6.64,110.1,103.5,68.9,-0.009,10.87,110.7,99.8,-3.09,80,138,129,200,13,25,8,260
2018,New Mexico,MWC,,19,15,103,6.59,113.5,106.9,71.3,-0.022,2.85,106.2,103.3,1.5,50,205,43,238,96,111,83,120
2018,UNLV,MWC,,20,13,104,6.5,111.5,105,72.3,-0.012,0.98,106.2,105.3,-5.02,64,172,21,210,123,109,148,304
2018,Illinois,B10,,14,18,105,6.48,109.7,103.2,69.9,-0.093,7.22,108.2,101,-3.05,87,133,82,343,57,72,38,256
2018,Marshall,CUSA,13,25,11,106,6.43,109.5,103.1,74.7,0.06,0.05,105.7,105.7,-6.87,92,128,6,55,140,125,165,331
2018,Mississippi,SEC,,12,20,107,6.38,111.3,104.9,70,-0.053,9.67,109.9,100.2,0.89,69,170,77,300,27,42,11,143
2018,UAB,CUSA,,20,13,108,6.16,109.7,103.6,67.7,-0.047,-1,104.6,105.6,-6.91,86,141,199,292,166,176,163,332
2018,Tulsa,Amer,,19,12,109,6.02,108.5,102.4,67.2,0.029,0.77,105.7,104.9,-1.88,112,118,220,105,128,126,130,214
2018,Northern Colorado,BSky,,23,12,110,5.92,107.1,101.2,71.4,-0.037,-1.51,104.9,106.4,1.55,134,99,39,273,178,161,212,117
2018,UCF,Amer,,19,13,111,5.58,99,93.4,64.4,0.062,2.55,106.7,104.2,-2.47,281,9,333,49,98,101,104,237
2018,Stephen F. Austin,Slnd,14,28,7,112,5.46,104.6,99.2,71.1,0.031,-7.17,100.8,107.9,-2.28,181,63,49,99,321,329,295,225
2018,Toledo,MAC,,23,11,113,5.3,114.1,108.8,68.4,0.049,-1.87,104.1,105.9,-1.91,45,249,166,64,185,198,184,216
2018,Colorado,P12,,17,15,114,5.26,105.1,99.8,67.8,0.068,6.35,110.3,104,-0.01,173,77,196,35,64,31,99,160
2018,College of Charleston,CAA,13,26,8,115,5.13,108.9,103.7,64.9,0.035,-4.01,105,109,-7.59,104,148,323,90,256,156,333,337
2018,Wyoming,MWC,,20,13,116,5.06,105.8,100.7,73.5,0.068,3.58,107.5,103.9,2.37,158,91,13,34,85,81,97,91
2018,Saint Joseph's,A10,,16,16,117,5.03,105.7,100.7,70.5,-0.052,0.74,105.5,104.8,1.98,160,89,60,298,129,135,124,106
2018,Georgia Tech,ACC,,13,19,118,4.92,103.8,98.8,66.1,-0.022,8.21,109,100.8,-5.65,196,58,276,239,49,58,26,315
2018,Minnesota,B10,,15,17,119,4.89,108.8,103.9,69.8,-0.02,6.75,108.9,102.2,-5.05,106,153,85,234,60,59,65,305
2018,Grand Canyon,WAC,,22,12,120,4.66,102.3,97.7,69,-0.066,-6.73,100.2,107,-11.18,224,48,122,320,312,336,248,346
2018,Missouri St.,MVC,,18,15,121,4.64,108.4,103.8,65.5,-0.046,0.97,104.1,103.1,-3.02,114,151,307,288,125,202,78,254
2018,UC Santa Barbara,BW,,23,9,122,4.5,111.7,107.2,66.7,0.034,-3.54,102.1,105.7,-0.42,61,212,248,91,244,290,169,171
2018,Northern Iowa,MVC,,16,16,123,4.3,103.2,98.9,62.7,-0.032,4.47,106.9,102.5,6.03,209,61,348,266,79,95,70,29
2018,San Diego,WCC,,20,13,124,4.17,104.1,100,66.7,-0.011,-0.26,105,105.2,-2.64,189,79,249,208,144,159,144,242
2018,Bradley,MVC,,20,13,125,3.83,104.4,100.6,65.8,0.042,1.02,104.9,103.9,-4.37,185,86,290,75,121,164,96,297
2018,Penn,Ivy,16,24,9,126,3.64,103.2,99.6,68.9,0.076,-4.1,103.9,108,-2.93,207,73,132,22,260,211,297,250
2018,Idaho,BSky,,22,9,127,3.53,109.3,105.8,65.6,0.039,-3.9,103.3,107.2,-2.91,95,184,301,80,253,239,260,248
2018,Florida Gulf Coast,ASun,,23,12,128,3.46,107.7,104.2,71.6,-0.059,-6.89,102.6,109.5,-0.63,124,158,34,311,317,281,341,178
2018,UC Davis,BW,,22,11,129,3.41,104.3,100.9,66.5,0.041,-0.8,104.1,104.9,4.37,187,95,260,76,160,203,126,54
2018,UT Arlington,SB,,21,13,130,3.35,105.7,102.3,72.7,0.009,-1.31,104.4,105.7,-1.19,161,113,15,153,174,185,167,188
2018,Jacksonville St.,OVC,,23,12,131,3.32,102.5,99.2,66,-0.016,-4.62,103.7,108.4,-9.27,218,64,278,221,276,217,314,341
2018,Canisius,MAAC,,21,12,132,3.1,107.4,104.3,68.9,-0.034,-4.68,102.6,107.3,-2.74,132,159,131,270,277,279,261,243
2018,Rutgers,B10,,15,19,133,2.88,99.3,96.4,66,-0.043,5.44,108.3,102.9,-14.28,276,29,280,283,70,70,74,348
2018,Evansville,MVC,,17,15,134,2.74,99.4,96.7,65.7,0.015,1.34,105.5,104.2,-3.32,272,33,296,138,113,134,106,271
2018,Southern Illinois,MVC,,20,13,135,2.74,106.2,103.5,66.6,0.073,1.25,104.7,103.5,-3.86,149,139,252,29,116,171,87,287
2018,Eastern Washington,BSky,,20,15,136,2.69,107.5,104.8,66.5,-0.004,0.22,105.6,105.4,6.44,129,165,255,185,136,131,153,25
2018,Utah St.,MWC,,17,17,137,2.67,107.4,104.7,66.8,-0.014,2.91,106.9,104,-0.8,130,164,243,214,94,94,100,181
2018,Iona,MAAC,15,20,14,138,2.63,110.1,107.5,70.6,-0.008,-2.05,103.3,105.4,2.17,81,218,59,197,195,241,152,96
2018,Wright St.,Horz,14,25,10,139,2.52,100.5,98,68.3,0.074,-4.1,102.7,106.8,2.25,252,53,174,26,258,270,237,92
2018,Indiana St.,MVC,,13,18,140,2.41,104.8,102.3,69.9,-0.097,2.99,105.2,102.2,1.88,178,114,81,346,90,145,67,110
2018,Harvard,Ivy,,18,14,141,2.35,100.7,98.4,65.6,-0.008,-0.87,105.6,106.5,3.45,248,56,302,198,163,128,219,77
2018,Eastern Michigan,MAC,,22,13,142,2.3,102.5,100.2,65.1,-0.006,-2.41,105.6,108,-2.26,220,82,318,191,205,130,300,224
2018,UC Irvine,BW,,18,17,143,2.28,100.4,98.1,66.9,-0.025,1.32,105.9,104.6,9.22,254,54,237,251,114,116,121,8
2018,San Francisco,WCC,,20,15,144,2.28,103.2,100.9,66.7,0.062,0.71,107.2,106.4,-1.56,210,94,244,51,130,87,216,199
2018,VCU,A10,,18,15,145,2.24,106.2,104,70.9,0.015,0.57,105.5,104.9,1.21,150,154,52,136,131,140,127,129
2018,Rider,MAAC,,22,10,146,2.22,109.4,107.1,73.8,0.088,-2.72,103.3,106,0.33,94,210,8,19,221,244,187,152
2018,Illinois St.,MVC,,18,15,147,2.2,105.7,103.5,68.9,0.116,4.86,106.3,101.5,6.65,162,137,133,6,77,107,50,21
2018,Saint Louis,A10,,17,16,148,2.07,102.2,100.2,64.1,0.003,1.29,107.1,105.8,1.07,228,81,337,170,115,92,174,136
2018,Louisiana Tech,CUSA,,17,16,149,1.85,107,105.2,67.3,-0.067,-0.44,104.2,104.7,-3.29,136,175,217,324,149,191,123,267
2018,Albany,AE,,22,10,150,1.74,107.3,105.6,66.1,0.007,-6.4,101.6,108,-5.09,133,180,271,159,306,306,302,307
2018,Valparaiso,MVC,,15,17,151,1.66,103.1,101.4,69.7,-0.053,1.59,105.2,103.6,-2.54,214,102,91,301,110,147,90,239
2018,Georgia Southern,SB,,21,12,152,1.64,106.1,104.4,68.9,0.015,-2.44,103.1,105.5,-1.47,153,161,136,137,208,255,158,195
2018,Mercer,SC,,19,15,153,1.24,111.9,110.7,64.3,-0.047,-2.77,103.1,105.9,-0.05,60,283,335,289,225,254,180,163
2018,Towson,CAA,,18,14,154,1.24,106.2,104.9,67.9,-0.07,-2.77,105,107.8,-2.21,152,169,188,329,224,157,285,223
2018,La Salle,A10,,13,19,155,0.99,105,104,68.9,-0.072,1.19,105.7,104.5,2.22,175,155,130,331,119,124,118,94
2018,Winthrop,BSth,,19,12,156,0.95,106.3,105.3,71.6,-0.037,-5.33,101.8,107.2,2.23,147,177,33,274,288,302,256,93
2018,Hofstra,CAA,,19,12,157,0.93,111.2,110.3,68.9,0.062,-1.75,105.6,107.4,2.02,71,280,135,50,182,129,268,105
2018,Drake,MVC,,17,17,158,0.92,106,105.1,68.4,0.016,2.14,105.5,103.4,-0.33,154,173,167,134,103,136,86,168
2018,Weber St.,BSky,,20,11,159,0.85,106.9,106,67.6,0.037,-2.87,104.1,106.9,0.02,138,186,206,86,227,204,245,158
2018,Cal St. Fullerton,BW,15,20,12,160,0.84,104,103.2,69.6,0.097,-0.9,104.1,105,3.17,190,131,98,14,164,196,133,78
2018,Memphis,Amer,,21,13,161,0.78,107.6,106.8,66.5,0.135,0.5,104.9,104.4,-6.29,125,202,256,1,132,166,111,322
2018,North Texas,CUSA,,17,17,162,0.76,104.4,103.7,67.3,-0.048,-0.45,104.1,104.5,0.72,184,145,216,294,150,200,117,148
2018,Central Michigan,MAC,,21,14,163,0.67,110.2,109.5,67.5,-0.022,-3.28,103.5,106.8,-9.21,79,263,212,236,240,231,233,340
2018,Portland St.,BSky,,20,14,164,0.66,108.1,107.5,74.5,0.022,-0.63,105.1,105.7,3.67,115,216,7,116,156,149,173,73
2018,Wofford,SC,,21,13,165,0.65,109.3,108.7,66.1,0.043,-2.44,103.9,106.4,2.16,96,244,272,71,209,208,204,97
2018,UMBC,AE,16,25,11,166,0.5,103.3,102.8,68.3,0.125,-4.31,102.9,107.2,-3.53,205,123,169,2,269,265,258,277
2018,Lipscomb,ASun,15,23,10,167,0.45,103.4,103,74.9,0.112,-4.2,103.4,107.6,6.05,203,125,5,7,264,236,277,28
2018,Fort Wayne,Sum,,18,15,168,0.44,107.9,107.4,72.6,-0.072,-2.49,104.6,107.1,-2.34,120,215,18,330,213,175,253,228
2018,UTSA,CUSA,,20,14,169,0.39,105.3,104.9,71.7,0.049,-0.85,104.1,105,1.38,169,167,29,65,162,193,132,124
2018,Pacific,WCC,,14,18,170,0.23,107,106.8,66.3,-0.016,2,106.4,104.4,2.03,135,201,267,220,104,105,115,103
2018,Radford,BSth,16,23,13,171,0.17,103.1,102.9,63,0.063,-3.81,103.2,107,3.78,212,124,344,45,252,252,247,68
2018,William & Mary,CAA,,19,12,172,0.05,115.5,115.4,70,0.098,-0.7,105.7,106.4,3.62,28,335,78,11,158,127,209,75
2018,Dayton,A10,,14,17,173,0.02,108.5,108.5,66.2,-0.004,1.44,105.8,104.3,1.5,110,239,269,187,111,121,110,121
2018,Tulane,Amer,,14,17,174,-0.02,107,107,69,-0.018,0.79,104.8,104.1,-6.22,137,209,125,225,127,167,102,321
2018,Ball St.,MAC,,19,13,175,-0.05,103.5,103.5,69.9,0.06,-1.97,104.9,106.9,-1.44,201,140,83,56,191,165,240,194
2018,Troy,SB,,16,17,176,-0.43,106.3,106.7,68.3,-0.065,-1.15,103.9,105,-0.04,148,198,176,319,169,210,134,162
2018,North Dakota St.,Sum,,15,17,177,-0.43,105.2,105.6,66.5,-0.078,-0.07,106.5,106.5,1.58,170,182,262,334,143,104,223,115
2018,Connecticut,Amer,,14,18,178,-0.51,105.1,105.6,67,0.075,5.9,107.9,102,4.85,174,181,234,24,68,74,58,42
2018,Oakland,Horz,,19,14,179,-0.59,107.4,108,70.3,0.011,-4.7,102.6,107.3,1.29,131,231,72,145,278,278,263,126
2018,Liberty,BSth,,21,14,180,-0.61,104.4,105,63.1,-0.061,-6.59,101.9,108.5,-5.34,186,171,343,313,310,300,320,312
2018,Wagner,NEC,,23,10,181,-0.62,103.2,103.8,67.6,0.07,-8.29,101.4,109.7,-0.03,208,152,202,30,334,315,343,161
2018,Richmond,A10,,12,20,182,-0.79,107.5,108.3,67.9,-0.022,2.83,106.7,103.9,5.55,127,234,187,237,97,100,98,34
2018,Monmouth,MAAC,,11,20,183,-1.21,103.7,104.9,70,-0.112,-0.77,105,105.8,5.16,198,168,79,349,159,152,178,38
2018,Washington St.,P12,,12,19,184,-1.61,108.5,110.1,68.2,0.004,4.55,107.4,102.9,-1.55,109,274,179,165,78,83,75,198
2018,Nicholls St.,Slnd,,21,11,185,-1.64,103.5,105.1,73.5,0.037,-5.67,102.1,107.8,4.16,200,174,12,84,296,293,286,58
2018,Austin Peay,OVC,,19,14,186,-1.67,105.3,107,69,0.068,-2.3,103.5,105.8,4.35,168,206,126,32,203,233,179,55
2018,UNC Asheville,BSth,,21,13,187,-1.75,105.9,107.6,69.4,0.095,-3.13,103.6,106.7,5.91,156,222,107,16,236,228,229,30
2018,Western Michigan,MAC,,17,15,188,-2.03,106.4,108.4,67.8,0.01,-1.89,104.6,106.5,-2.59,145,235,193,149,186,177,218,240
2018,Princeton,Ivy,,13,16,189,-2.45,105.5,108,64.5,-0.055,-1.93,104.4,106.3,2.12,165,228,327,303,188,184,202,100
