Year,Team,Conf,Seed,Wins,Losses,KenPom,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM,AdjO_rank,AdjD_rank,AdjT_rank,Luck_rank,SOS AdjEM_rank,OppO_rank,OppD_rank,NCSOS AdjEM_rank
2018,Syracuse,ACC,11,21,13,52,13.8,107.4,93.6,63.2,0.016,8.81,110.9,102.1,-0.01,131,10,343,133,41,23,61,165
2018,Western Kentucky,CUSA,,25,10,53,13.63,113.8,100.1,68.7,-0.005,2.54,106.4,103.9,3.97,45,80,149,190,99,104,98,66
2018,Marquette,BE,,20,13,54,13.59,118.5,104.9,69.2,0.026,10.12,111.3,101.2,-0.27,14,167,115,113,22,13,40,171
2018,Oklahoma St.,B12,,20,14,55,13.55,111.6,98.1,68.8,-0.001,9.76,111.3,101.5,-4.99,63,54,142,178,28,14,53,306
2018,New Mexico St.,WAC,12,28,5,56,13.45,108.2,94.8,68.2,0.032,-1.68,104.1,105.8,4.13,117,16,176,96,182,205,175,61
2018,UCLA,P12,11,21,12,57,13.44,115.1,101.6,70.3,-0.027,6.56,108.4,101.8,3.29,37,104,69,257,60,71,56,80
2018,Nebraska,B10,,22,11,58,13.21,110.7,97.5,67.4,0.055,7.02,108.5,101.5,-3.09,75,45,213,59,58,64,50,265
2018,Murray St.,OVC,12,26,5,59,13,113.2,100.2,67.3,-0.013,-3.96,102.8,106.7,-0.64,51,83,216,210,259,271,229,182
2018,Mississippi St.,SEC,,23,11,60,12.91,109.6,96.7,67.5,0.035,6.36,108.4,102.1,-10.34,89,33,210,91,64,66,64,345
2018,LSU,SEC,,18,14,61,12.87,115.4,102.6,68.5,-0.02,8.82,110.3,101.5,-2.68,32,121,159,234,40,34,49,245
2018,Boise St.,MWC,,23,9,62,12.82,110.1,97.2,68.8,-0.006,2.38,106.8,104.4,-1.74,80,40,140,191,101,100,114,210
2018,Georgia,SEC,,18,15,63,12.22,107.9,95.7,64.4,0.01,10.91,111.7,100.8,0.98,121,22,334,146,13,8,26,142
2018,Buffalo,MAC,13,27,8,64,12.16,115.1,103,72.6,-0.008,-0.34,105.1,105.4,4.01,36,127,17,197,149,153,156,65
2018,Providence,BE,10,21,13,65,11.94,108.8,96.9,67.1,0.088,10.37,111.9,101.5,-1.25,106,36,223,21,17,3,51,192
2018,Old Dominion,CUSA,,25,7,66,11.87,108.9,97,64.5,0.041,-1.31,104.5,105.8,-3.24,103,38,330,75,175,181,178,269
2018,Utah,P12,,20,11,67,11.46,111.4,100,65.6,0.021,5.33,108.4,103.1,-0.94,66,77,299,124,73,67,79,185
2018,St. Bonaventure,A10,11,26,8,68,11.27,111,99.7,69.4,0.078,3.05,107.3,104.3,1.25,74,71,104,23,93,86,110,134
2018,Louisiana Lafayette,SB,,27,7,69,11.17,112.9,101.7,70.6,0.033,-2.34,103.8,106.1,-0.48,56,107,58,94,210,219,194,177
2018,BYU,WCC,,24,11,70,10.96,108.9,97.9,67.9,0.006,1.28,107,105.7,-1.95,104,51,190,159,118,94,170,220
2018,Wisconsin,B10,,15,18,71,10.59,110,99.4,62.7,-0.068,9.98,111.1,101.1,0.13,81,67,347,325,23,19,38,160
2018,Indiana,B10,,16,15,72,10.37,109.6,99.2,66.6,-0.025,7.95,109.9,101.9,-2.42,90,65,250,254,53,42,58,237
2018,South Carolina,SEC,,17,16,73,10.33,105.9,95.6,68.7,0.003,10.26,110.5,100.2,1.06,156,21,151,168,20,31,12,140
2018,Oregon,P12,,23,12,74,10.24,111,100.7,67,0.014,3.14,107.8,104.6,-5.89,73,92,234,139,87,74,119,317
2018,Montana,BSky,14,26,8,75,10.19,108.9,98.7,68,-0,-1.91,104.2,106.1,2.23,102,56,183,175,192,195,196,99
2018,South Dakota St.,Sum,12,28,7,76,10.18,114,103.8,70.5,0.097,0.09,106.1,106,3.89,44,146,60,14,140,112,189,68
2018,Fresno St.,MWC,,21,11,77,10.07,109.9,99.8,66.6,-0.057,1.05,106.1,105,-6.04,82,73,253,306,124,115,136,319
2018,St. John's,BE,,16,17,78,10.06,106.5,96.4,69.3,-0.016,11.15,111.8,100.6,3.3,141,30,107,221,10,5,23,79
2018,Boston College,ACC,,19,16,79,10.03,113.1,103.1,70.1,0.004,8.44,109.4,100.9,-7.15,53,129,73,164,46,49,29,336
2018,UNC Greensboro,SC,13,27,8,80,9.79,105.5,95.7,65.2,-0.024,-3.86,104.1,108,-3.02,167,24,317,247,254,200,297,262
2018,South Dakota,Sum,,26,9,81,9.67,109.1,99.5,70.9,-0.048,-2.95,104.9,107.8,-1.57,99,69,51,294,234,167,286,207
2018,Vermont,AE,,27,8,82,9.58,113.6,104,64.1,-0.009,-3.41,102.5,105.9,4.62,48,152,338,203,242,280,181,51
2018,Belmont,OVC,,24,9,83,9.32,113,103.7,66.9,-0.004,-2.84,103.5,106.3,1.68,54,143,238,184,229,237,206,117
2018,SMU,Amer,,17,16,84,8.72,109.8,101,64.3,-0.102,2.67,105.7,103,-4.04,84,98,335,347,98,130,76,292
2018,Temple,Amer,,17,16,85,8.5,108.6,100.1,67.6,0.028,8.88,109.2,100.4,9.31,110,79,206,106,39,50,17,8
2018,Vanderbilt,SEC,,12,20,86,8.43,115.7,107.3,65.8,-0.08,11.78,111.4,99.6,4.8,28,214,288,336,4,12,3,47
2018,Stanford,P12,,19,15,87,8.35,108.2,99.9,70.9,0.026,6.16,109.2,103.1,3.86,116,74,52,109,66,51,78,72
2018,Utah Valley,WAC,,23,10,88,8.33,110.7,102.3,68.2,0.009,-1.83,102.8,104.6,1.67,77,115,180,152,190,268,122,118
2018,Northwestern,B10,,15,17,89,8.21,109.2,101,63.9,-0.068,8.69,109.1,100.4,-1.77,97,96,340,326,44,55,18,212
2018,Wake Forest,ACC,,11,20,90,7.96,111,103,69.4,-0.12,9.24,109.6,100.4,-1.09,72,128,101,350,34,46,16,187
2018,East Tennessee St.,SC,,25,9,91,7.89,105.7,97.8,67.6,-0,-3.6,104,107.6,-1.43,164,49,203,177,250,208,273,199
2018,Iowa,B10,,14,19,92,7.89,116.6,108.7,70.3,-0.09,8.18,109.4,101.2,-3.93,21,245,70,341,50,48,42,288
2018,Furman,SC,,23,10,93,7.83,109.4,101.6,68.6,-0.005,-3.9,103.5,107.4,-0.51,92,102,156,189,256,236,264,178
2018,Northern Kentucky,Horz,,22,10,94,7.52,107.5,100,68.6,-0.073,-4.29,102.7,107,1.86,127,76,155,333,268,275,248,112
2018,Northeastern,CAA,,23,10,95,7.2,107.9,100.7,67,0.03,-1.19,106.4,107.6,4.16,122,88,232,100,172,103,271,58
2018,Georgia St.,SB,15,24,10,96,7.2,109,101.8,66.9,-0.022,-2.85,103.5,106.4,-2.88,101,108,236,237,231,234,210,255
2018,Georgetown,BE,,15,15,97,7.03,109.7,102.7,70.5,-0.046,6.12,108.5,102.4,-17.98,87,123,63,288,67,65,67,351
2018,Oregon St.,P12,,16,16,98,6.94,108.5,101.6,65.5,-0.083,3.17,107.5,104.3,-7.04,111,103,306,339,86,82,111,334
2018,Mississippi,SEC,,12,20,99,6.81,111.5,104.7,70,-0.053,10.25,110.2,100,0.96,65,161,77,300,21,36,10,143
2018,DePaul,BE,,11,20,100,6.78,104.6,97.9,69.8,-0.103,9.77,111.4,101.7,-4.1,183,50,88,348,26,11,54,294
2018,Washington,P12,,21,12,101,6.76,105.8,99,69.8,0.09,4.4,108.2,103.8,-0.12,160,61,86,18,78,72,93,167
2018,Bucknell,Pat,14,25,9,102,6.7,109,102.3,71.4,0.02,-5.04,102.6,107.7,5.97,100,112,38,126,284,277,276,31
2018,Iowa St.,B12,,13,18,103,6.64,110.1,103.5,68.9,-0.009,11,110.8,99.8,-2.85,78,134,130,200,11,26,9,252
2018,Illinois,B10,,14,18,104,6.56,109.7,103.2,69.9,-0.093,7.41,108.4,101,-2.88,85,131,82,343,57,68,34,256
2018,New Mexico,MWC,,19,15,105,6.51,113.5,107,71.3,-0.022,2.9,106.2,103.3,1.65,49,207,42,240,96,110,82,119
2018,UNLV,MWC,,20,13,106,6.33,111.5,105.2,72.3,-0.012,0.95,106.2,105.3,-5.03,64,174,20,208,127,111,148,308
2018,Tulsa,Amer,,19,12,107,6.23,108.5,102.3,67.2,0.029,1.08,106,104.9,-1.71,112,113,220,105,122,118,131,209
2018,UAB,CUSA,,20,13,108,6.12,109.7,103.6,67.7,-0.047,-0.94,104.7,105.6,-6.64,86,138,201,292,165,177,163,329
2018,Marshall,CUSA,13,24,10,109,6,109.6,103.6,74.8,0.04,-1.14,104.8,106,-6.71,91,135,6,77,170,168,186,331
2018,UCF,Amer,,19,13,110,5.86,99.1,93.3,64.4,0.062,2.97,107,104,-2.07,277,6,333,47,94,93,101,224
2018,Northern Colorado,BSky,,22,12,111,5.75,107.2,101.4,71.2,-0.044,-1.36,105,106.4,1.6,134,99,45,285,176,159,211,120
2018,Stephen F. Austin,Slnd,14,28,7,112,5.59,104.7,99.1,71.1,0.031,-6.96,100.9,107.9,-1.97,181,64,48,99,315,328,290,221
2018,Toledo,MAC,,23,11,113,5.35,114.1,108.8,68.4,0.049,-1.7,104.2,105.9,-1.89,42,247,163,64,183,197,180,217
2018,Colorado,P12,,17,15,114,5.17,105.1,99.9,67.8,0.068,6.39,110.3,104,0.23,173,75,197,34,62,33,99,157
2018,Saint Joseph's,A10,,16,16,115,5.08,105.8,100.7,70.5,-0.052,0.91,105.6,104.7,1.99,161,91,61,297,128,134,124,108
2018,Minnesota,B10,,15,17,116,4.98,108.9,103.9,69.8,-0.02,6.97,109,102.1,-4.82,105,148,87,235,59,57,62,301
2018,Wyoming,MWC,,20,13,117,4.97,105.8,100.8,73.5,0.068,3.62,107.5,103.9,2.51,158,94,12,33,83,83,97,92
2018,Georgia Tech,ACC,,13,19,118,4.94,103.8,98.9,66.1,-0.022,8.33,109.1,100.7,-5.55,195,58,274,241,47,56,25,316
2018,College of Charleston,CAA,13,26,7,119,4.82,109.8,105,64.7,0.049,-4.58,104.7,109.3,-7.4,83,170,324,65,273,172,338,337
2018,Grand Canyon,WAC,,22,12,120,4.82,102.5,97.7,69,-0.066,-6.46,100.3,106.8,-11.04,220,47,123,321,308,336,239,346
2018,Missouri St.,MVC,,18,15,121,4.57,108.4,103.9,65.5,-0.046,1.04,104.1,103.1,-2.94,114,147,308,290,125,201,77,259
2018,UC Santa Barbara,BW,,23,9,122,4.49,111.7,107.2,66.7,0.034,-3.42,102.2,105.7,-0.39,61,210,248,92,243,289,169,174
2018,Northern Iowa,MVC,,16,16,123,4.26,103.2,98.9,62.7,-0.032,4.56,107,102.5,6.27,209,60,348,264,76,91,69,28
2018,San Diego,WCC,,19,13,124,4.23,104.6,100.4,66.9,-0.022,-0.04,104.9,105,-2.66,184,85,239,238,143,164,133,244
2018,Bradley,MVC,,20,13,125,3.77,104.4,100.7,65.8,0.042,1.1,104.9,103.8,-4.25,186,89,290,73,121,162,96,296
2018,Penn,Ivy,16,24,9,126,3.56,103.2,99.6,68.9,0.076,-4.04,103.9,108,-2.81,207,70,132,24,262,213,294,249
2018,Florida Gulf Coast,ASun,,23,12,127,3.56,107.7,104.2,71.6,-0.059,-6.72,102.7,109.4,-0.42,125,155,35,311,312,274,341,175
2018,Idaho,BSky,,22,9,128,3.44,109.3,105.8,65.6,0.039,-3.88,103.4,107.3,-2.83,96,183,300,79,255,241,259,251
2018,UT Arlington,SB,,21,13,129,3.43,105.8,102.3,72.7,0.009,-1.12,104.5,105.6,-1.1,162,114,16,153,169,182,165,189
2018,UC Davis,BW,,22,11,130,3.36,104.4,101,66.5,0.041,-0.71,104.1,104.8,4.35,188,97,260,74,159,203,129,57
2018,Canisius,MAAC,,21,12,131,2.98,107.4,104.4,68.9,-0.034,-4.68,102.6,107.3,-2.69,133,157,131,270,275,279,261,246
2018,Rutgers,B10,,15,19,132,2.85,99.2,96.4,66,-0.043,5.53,108.4,102.9,-14.34,276,29,280,284,70,70,73,348
2018,Mercer,SC,,19,14,133,2.81,112.9,110.1,63.9,-0.057,-2.62,103.1,105.7,0.29,57,272,339,305,221,257,174,155
2018,Eastern Michigan,MAC,,22,12,134,2.78,102.9,100.2,64.9,0.004,-2.36,105.7,108.1,-2.11,213,82,321,163,211,128,302,225
2018,Southern Illinois,MVC,,20,13,135,2.67,106.3,103.6,66.6,0.073,1.33,104.7,103.4,-3.76,149,139,252,28,116,173,86,285
2018,Evansville,MVC,,17,15,136,2.65,99.4,96.8,65.7,0.015,1.41,105.6,104.2,-3.27,272,34,294,137,115,138,105,270
2018,Eastern Washington,BSky,,20,15,137,2.58,107.4,104.9,66.5,-0.004,0.22,105.6,105.4,6.38,128,164,257,183,136,136,153,26
2018,Wright St.,Horz,14,25,10,138,2.54,100.6,98.1,68.3,0.074,-3.96,102.8,106.8,2.41,252,52,172,26,258,267,233,94
2018,Iona,MAAC,15,20,14,139,2.51,110.1,107.6,70.6,-0.008,-2.04,103.4,105.4,2.17,79,221,59,195,199,242,155,100
2018,Utah St.,MWC,,17,17,140,2.5,107.4,104.9,66.8,-0.014,2.87,106.9,104.1,-0.9,132,165,244,213,97,95,102,184
2018,Jacksonville St.,OVC,,22,12,141,2.41,102.2,99.8,66.1,-0.014,-4.62,103.7,108.3,-9.01,228,72,278,215,274,224,313,340
2018,VCU,A10,,18,15,142,2.39,106.4,104,70.9,0.015,0.81,105.6,104.8,1.39,146,150,53,135,130,139,127,126
2018,Indiana St.,MVC,,13,18,143,2.36,104.7,102.4,69.9,-0.097,3.06,105.3,102.3,1.95,180,117,80,346,92,143,66,109
2018,Harvard,Ivy,,18,14,144,2.29,100.8,98.5,65.6,-0.008,-0.8,105.6,106.4,3.62,247,55,302,196,161,133,214,77
2018,UC Irvine,BW,,18,17,145,2.28,100.3,98.1,66.9,-0.025,1.45,106.1,104.6,9.26,255,53,235,252,113,114,121,9
2018,Illinois St.,MVC,,18,15,146,2.18,105.7,103.6,68.9,0.116,4.99,106.4,101.4,6.94,163,136,135,6,75,108,46,21
2018,Saint Louis,A10,,17,16,147,2.17,102.3,100.2,64.1,0.003,1.53,107.2,105.7,1.28,225,81,337,166,112,87,168,131
2018,Rider,MAAC,,22,10,148,2.11,109.4,107.3,73.8,0.088,-2.69,103.3,106,0.36,93,212,8,20,222,247,187,153
2018,San Francisco,WCC,,19,15,149,1.96,102.6,100.7,66.8,0.053,0.76,107.2,106.4,-1.4,218,90,242,60,131,90,213,197
2018,Louisiana Tech,CUSA,,17,16,150,1.77,107,105.3,67.3,-0.067,-0.41,104.2,104.7,-3.12,137,176,215,324,152,191,123,266
2018,Georgia Southern,SB,,21,12,151,1.72,106.2,104.4,68.8,0.015,-2.23,103.2,105.4,-1.31,151,158,137,136,207,255,157,193
2018,Valparaiso,MVC,,15,17,152,1.61,103.1,101.5,69.7,-0.053,1.67,105.3,103.6,-2.39,210,101,93,301,110,145,90,236
2018,Wofford,SC,,21,12,153,1.54,108.8,107.3,65.9,0.058,-1.77,104.2,106,2.44,107,213,284,55,186,196,184,93
2018,Winthrop,BSth,,19,12,154,1.2,106.4,105.2,71.6,-0.037,-5.01,102.1,107.1,2.62,145,173,34,275,283,298,253,88
2018,Cal St. Fullerton,BW,15,20,11,155,1.18,104.8,103.6,69.5,0.089,-1.47,103.6,105,3.47,177,140,98,19,180,232,137,78
2018,La Salle,A10,,13,19,156,1.09,105.1,104,68.9,-0.072,1.42,105.9,104.4,2.4,174,151,129,332,114,123,117,95
2018,Towson,CAA,,18,14,157,1.08,106,105,67.9,-0.07,-2.82,105.1,107.9,-2.42,155,169,188,330,228,155,292,238
2018,Albany,AE,,22,10,158,1.06,107,105.9,66.1,0.007,-6.82,101.5,108.3,-5.11,138,185,273,156,313,311,312,311
2018,Memphis,Amer,,21,13,159,1.02,107.8,106.8,66.5,0.135,0.88,105,104.1,-5.99,123,201,256,2,129,160,104,318
2018,Drake,MVC,,17,16,160,0.93,106.2,105.2,68.2,0.024,1.9,105.4,103.5,-0.24,152,175,177,117,107,142,88,169
2018,Hofstra,CAA,,19,12,161,0.84,111.1,110.3,68.9,0.062,-1.71,105.8,107.5,2.06,70,279,133,48,184,127,266,104
2018,Weber St.,BSky,,20,11,162,0.76,106.8,106.1,67.6,0.037,-2.84,104.1,107,0.12,139,186,205,84,230,202,249,162
2018,UTSA,CUSA,,20,14,163,0.6,105.4,104.8,71.8,0.049,-0.52,104.3,104.8,1.58,169,163,29,66,155,188,128,122
2018,Lipscomb,ASun,15,23,9,164,0.52,103.8,103.3,74.9,0.114,-4.86,103,107.9,6.25,194,132,5,7,278,260,287,29
2018,Fort Wayne,Sum,,18,15,165,0.43,107.9,107.5,72.6,-0.072,-2.37,104.7,107.1,-2.15,120,218,18,331,212,175,252,226
2018,Portland St.,BSky,,20,13,166,0.39,108.4,108,74.7,0.036,-0.94,105.1,106,3.64,115,228,7,88,166,154,192,75
2018,Central Michigan,MAC,,20,14,167,0.35,109.1,108.8,67.2,-0.033,-3.37,103.4,106.8,-9.13,98,248,219,269,240,240,240,341
2018,Radford,BSth,16,23,13,168,0.31,103.3,102.9,63,0.063,-3.53,103.3,106.8,3.91,205,126,345,42,248,248,238,67
2018,Dayton,A10,,14,17,169,0.19,108.6,108.5,66.2,-0.004,1.73,106,104.2,1.82,109,238,269,186,109,119,109,113
2018,Tulane,Amer,,14,17,170,0.16,107.1,106.9,69,-0.018,1.07,105.1,104,-6.11,136,203,127,224,123,156,100,321
2018,Pacific,WCC,,14,18,171,0.15,107.1,106.9,66.2,-0.016,2.04,106.4,104.4,2.04,135,204,267,219,103,106,112,107
2018,Ball St.,MAC,,19,13,172,0.01,103.6,103.6,69.9,0.06,-1.8,104.9,106.7,-1.38,200,137,83,54,189,163,231,196
2018,William & Mary,CAA,,19,12,173,-0.01,115.4,115.4,70,0.098,-0.65,105.8,106.5,3.76,33,335,78,12,158,124,221,73
2018,Connecticut,Amer,,14,18,174,-0.27,105.2,105.4,67,0.075,6.29,108.1,101.8,5.06,172,178,233,25,65,73,57,42
2018,Troy,SB,,16,17,175,-0.33,106.4,106.7,68.2,-0.065,-0.94,104,104.9,0.16,147,198,173,319,164,209,132,159
2018,Liberty,BSth,,21,14,176,-0.39,104.6,104.9,63.1,-0.061,-6.23,102.1,108.4,-4.93,185,168,344,313,303,294,314,304
2018,North Dakota St.,Sum,,15,17,177,-0.45,105.2,105.6,66.4,-0.078,0.04,106.5,106.5,1.7,171,181,262,335,141,102,220,116
2018,North Texas,CUSA,,16,17,178,-0.46,103.9,104.4,66.9,-0.036,-0.22,104,104.2,0.84,192,156,241,271,146,210,107,146
2018,Oakland,Horz,,19,14,179,-0.58,107.4,108,70.3,0.011,-4.57,102.7,107.3,1.47,130,229,72,145,272,272,260,125
2018,Wagner,NEC,,23,10,180,-0.72,103.2,103.9,67.6,0.07,-8.31,101.4,109.7,-0.02,208,149,204,29,334,313,343,166
2018,Richmond,A10,,12,20,181,-0.77,107.6,108.4,67.9,-0.022,2.95,106.8,103.8,5.46,126,235,189,239,95,99,95,33
2018,Monmouth,MAAC,,11,20,182,-1.28,103.7,105,70,-0.112,-0.75,105,105.8,5.2,197,171,79,349,160,158,177,39
2018,UNC Asheville,BSth,,21,13,183,-1.53,106.1,107.6,69.4,0.095,-2.77,103.8,106.5,6.29,154,223,106,16,225,222,222,27
2018,Austin Peay,OVC,,19,14,184,-1.65,105.3,107,69,0.068,-2.2,103.6,105.8,4.58,170,208,128,31,206,229,176,52
2018,Nicholls St.,Slnd,,21,11,185,-1.7,103.4,105.1,73.5,0.037,-5.59,102.2,107.8,3.87,202,172,13,82,295,291,285,70
2018,Washington St.,P12,,12,19,186,-1.76,108.5,110.3,68.2,0.004,4.52,107.4,102.9,-1.48,113,278,174,161,77,85,74,201
2018,Western Michigan,MAC,,17,15,187,-1.92,106.5,108.4,67.8,0.01,-1.66,104.7,106.3,-2.36,142,236,194,148,181,176,207,234
2018,UMBC,AE,16,24,10,188,-2.33,103,105.3,68.2,0.145,-6.05,102.2,108.3,-3.49,212,177,179,1,300,290,309,278
